"","GSM335197.CEL","GSM335198.CEL","GSM335199.CEL","ent_gene","symbol_limma"
"200922_at",5.26477917440248,5.30682005046854,5.04505349354242,"10945","KDELR1"
"201784_s_at",8.55900313922955,8.26455980133475,8.26455980133475,"10944","C11orf58"
"207551_s_at",6.32393432334238,6.66790708101977,6.68447978596523,"10943","MSL3"
"202486_at",6.68321574700887,6.59389089905449,6.65498324758479,"10939","AFG3L2"
"208112_x_at",7.91269909067299,7.81897443196214,7.83099452499326,"10938","EHD1"
"209766_at",4.86367865814583,4.76742721787533,4.77526657375266,"10935","PRDX3"
"217982_s_at",11.4342583586948,11.3262078912669,10.8122245861593,"10933","MORF4L1"
"214789_x_at",7.97313211523751,7.65796759524985,7.66463469232801,"10929","SRSF8"
"202844_s_at",7.22696516624108,7.1779812884534,7.28876391342677,"10928","RALBP1"
"217813_s_at",6.94326051748776,7.10423565359203,6.80346992040559,"10927","SPIN1"
"204244_s_at",4.08267653780634,4.10756620452164,3.97068340604925,"10926","DBF4"
"213624_at",5.43167284101811,5.54620557086428,5.45315378291995,"10924","SMPDL3A"
"212857_x_at",9.6129649062996,9.40922592790284,9.27467854888229,"10923","SUB1"
"214114_x_at",7.39860288287651,7.60010292050676,7.27098919811717,"10922","FASTK"
"200060_s_at",8.56302669729087,8.6672749309311,8.56813976242546,"10921","RNPS1"
"202141_s_at",8.92878155711077,9.31410573314569,8.70510681270985,"10920","COPS8"
"202326_at",5.81963843908096,5.60585956077558,5.73442088796325,"10919","EHMT2"
"217207_s_at",6.3168798263363,6.54547850282829,6.72118062812375,"10917","BTNL3"
"208682_s_at",6.82150502694965,6.73935372698197,6.76091952064044,"10916","MAGED2"
"202396_at",6.41418788440246,6.08570287404471,5.6604309861223,"10915","TCERG1"
"222035_s_at",5.60592323845571,5.46606394555823,4.95854394271788,"10914","PAPOLA"
"220048_at",5.26484295058908,5.36441673610738,5.56614019498479,"10913","EDAR"
"204121_at",5.32243761712787,5.75712206558876,5.66812160159868,"10912","GADD45G"
"203718_at",6.90138583271836,6.75443567045877,6.7714304419704,"10908","PNPLA6"
"202836_s_at",9.0486189284967,8.87337979741066,8.7266912383287,"10907","TXNL4A"
"35254_at",7.46973235922913,7.0641913517343,7.01454481689873,"10906","TRAFD1"
"217921_at",4.56187756418116,4.33754224515122,4.34337305289689,"10905","MAN1A2"
"201032_at",8.44633748001976,8.59349241666287,8.34005112031882,"10904","BLCAP"
"205076_s_at",5.51560748277214,5.47049746227065,5.57040617214593,"10903","MTMR11"
"202227_s_at",8.67100925864165,7.92308241928426,7.91996413129263,"10902","BRD8"
"206196_s_at",5.70046677648862,8.2133743113602,7.95205060393854,"10900","RUNDC3A"
"209320_at",6.07841906366297,6.08649622751821,6.08649622751821,"109","ADCY3"
"200048_s_at",9.11469614039506,9.15900255039804,9.09082605948026,"10899","JTB"
"206688_s_at",7.50774095210532,7.66084887098763,7.78101052552413,"10898","CPSF4"
"202418_at",7.67372595717445,7.16721367201761,7.19093548604105,"10897","YIF1A"
"208274_at",4.5981654976406,4.57496090478684,4.83729713905841,"10896","OCLM"
"219195_at",4.70759049853754,4.69696538375696,4.65001495215521,"10891","PPARGC1A"
"207205_at",5.1474479955058,5.18998655807133,5.31681661487008,"1089","CEACAM4"
"218882_s_at",6.21331269916363,6.31368666452635,5.86969383794156,"10885","WDR3"
"218398_at",5.3759120385431,5.43950735942876,5.35431946234374,"10884","MRPS30"
"205575_at",6.6419175483466,6.80083995659736,7.16383580505467,"10882","C1QL1"
"204834_at",4.70352835275256,5.22933683259745,4.93506583759181,"10875","FGL2"
"206023_at",4.52244756547361,4.69854639732741,4.71704161657303,"10874","NMU"
"204663_at",5.20515597161398,5.73904568406018,5.83523056517584,"10873","ME3"
"214674_at",4.87589865215801,5.12006600880076,5.06816372257518,"10869","USP19"
"205997_at",6.51118906863246,6.9185714819035,6.83327810628841,"10863","ADAM28"
"211336_x_at",6.13475477232628,6.75888166685898,6.87149683025974,"10859","LILRB1"
"220331_at",7.46356999343931,8.65630549009063,8.53846602048167,"10858","CYP46A1"
"201120_s_at",8.76749752422386,8.87274305409127,8.63824257355793,"10857","PGRMC1"
"201459_at",7.19034978753928,7.37452368121372,7.35221001586879,"10856","RUVBL2"
"205501_at",4.44502724888574,4.23979960111389,4.04137390935071,"10846","PDE10A"
"204809_at",5.7022549337749,5.02135852616354,4.94668062906642,"10845","CLPX"
"202477_s_at",6.51694256793547,6.27055652386182,6.19730436600532,"10844","TUBGCP2"
"205208_at",6.26037667901172,6.22553752023405,6.24216641775343,"10840","ALDH1L1"
"218588_s_at",6.39249699445278,6.20443578460473,6.15646595769611,"10827","FAM114A2"
"220751_s_at",8.9529126399631,8.27397559308515,8.14390626126324,"10826","FAXDC2"
"217551_at",4.1884043352735,4.05123555066202,4.02910082649864,"10819","OR7E14P"
"221514_at",4.77257460972193,4.57942866243316,4.83609671802222,"10813","UTP14A"
"204042_at",8.84782645034358,9.17804001824726,8.85424584597729,"10810","WASF3"
"206976_s_at",7.4662874609059,8.08897831755354,7.78581895382306,"10808","HSPH1"
"218427_at",5.11992055606802,5.11992055606802,4.96315748302794,"10807","ENTR1"
"207445_s_at",4.20066896330792,4.08472226246896,4.08560442362227,"10803","CCR9"
"212900_at",7.20415249383606,6.97887468594862,6.64404377518272,"10802","SEC24A"
"208657_s_at",5.34197538356701,5.63078818967331,5.48933071266058,"10801","SEPTIN9"
"213219_at",4.45997549609162,5.1829116467799,5.11355973893327,"108","ADCY2"
"213427_at",5.1094085676854,5.21377591753886,5.28271484516286,"10799","RPP40"
"201761_at",4.27175869869047,4.99747250698842,5.00472922683521,"10797","MTHFD2"
"215239_x_at",4.92648562904309,4.79758542763551,4.68909313070788,"10793","ZNF273"
"204929_s_at",5.81103596988916,6.29663040236607,5.88288770473466,"10791","VAMP5"
"203474_at",4.24478440202223,4.26945437344616,4.35627767494261,"10788","IQGAP2"
"207738_s_at",7.29001110099943,7.7302963448563,7.24627494309385,"10787","NCKAP1"
"221632_s_at",5.07403017138589,5.21166044817882,5.1169744738702,"10785","WDR4"
"204937_s_at",7.45762686128795,6.82378534685313,6.78768449390791,"10782","ZNF274"
"214686_at",7.7184870113281,6.93780139372302,7.00680150668661,"10781","ZNF266"
"211009_s_at",6.06985025055412,5.547276212909,5.38887703487384,"10778","ZNF271P"
"220359_s_at",4.16386617898757,5.99701829797388,5.90767701978764,"10777","ARPP21"
"221482_s_at",8.1260829613685,8.55454151752016,8.05815086867129,"10776","ARPP19"
"202868_s_at",7.01889060251949,7.04655597671543,6.60946772251728,"10775","POP4"
"210178_x_at",5.55723131298865,5.59201117252464,5.2026994271415,"10772","SRSF10"
"202136_at",10.4059471697486,10.2203810591985,9.82655417025929,"10771","ZMYND11"
"201939_at",3.94493227425883,5.27326681768892,4.57069603858792,"10769","PLK2"
"200850_s_at",10.3489752872347,10.2414993525491,10.1984923766451,"10768","AHCYL1"
"209316_s_at",8.28702248184312,7.66703271157885,7.52814111578444,"10767","HBS1L"
"221496_s_at",7.76178566376342,7.25176427142892,7.06726378152836,"10766","TOB2"
"211202_s_at",6.88541313977049,6.73993839306891,6.32166737409414,"10765","KDM5B"
"218678_at",6.89369163611472,7.09046288105112,7.7429249926264,"10763","NES"
"213682_at",7.6797943953627,8.12343066753385,7.70300412180109,"10762","NUP50"
"215411_s_at",6.48383284124017,6.78995816922098,6.76003780015078,"10758","TRAF3IP2"
"207525_s_at",8.25869284689934,8.02618341970541,8.10163616664874,"10755","GIPC1"
"210641_at",4.69087743771318,4.70757964774168,4.6438670652769,"10753","CAPN9"
"204591_at",4.73918877273014,5.54334849699462,5.12881077528713,"10752","CHL1"
"201487_at",6.61794257767757,7.28656497969508,7.22874968328939,"1075","CTSC"
"207041_at",5.06142652364293,5.12995687973087,5.30689347411144,"10747","MASP2"
"221695_s_at",4.8658160682974,4.90965031927466,4.8765905958409,"10746","MAP3K2"
"210191_s_at",4.20532558961547,4.24360056218723,4.26800383365963,"10745","PHTF1"
"214120_at",4.00621205317,6.38574393159865,5.3295853180739,"10740","RFPL1S"
"207227_x_at",5.10419485939334,5.21894319986048,5.21872001284474,"10739","RFPL2"
"207936_x_at",5.08194324926375,5.18901304839898,5.30681387724041,"10738","RFPL3"
"214409_at",4.08453977823269,3.94856696884381,4.1096247000121,"10737","RFPL3S"
"206511_s_at",4.28347458257559,4.34402983345675,4.38032548325026,"10736","SIX2"
"209022_at",9.84216651249077,9.06918226700862,8.86065833907872,"10735","STAG2"
"204849_at",8.84340383629563,8.00046448476105,7.88438126645313,"10732","TCFL5"
"201351_s_at",7.11208635307961,6.78006469226488,6.58094928157417,"10730","YME1L1"
"200627_at",10.1187335307092,9.67289344667543,9.52166725288964,"10728","PTGES3"
"210574_s_at",8.39095075903951,8.44919977359926,8.37930902170858,"10726","NUDC"
"208003_s_at",7.01853160042425,7.18066838440215,6.38974629224343,"10725","NFAT5"
"200899_s_at",7.99987227963883,8.25890489808306,7.97531415249973,"10724","OGA"
"218066_at",7.43467279763952,7.44072184825545,7.44072184825545,"10723","SLC12A7"
"207746_at",4.74338870320013,4.91433244456248,4.95682366627042,"10721","POLQ"
"200021_at",12.3266946511592,12.3394116733926,12.4289755672859,"1072","CFL1"
"212836_at",6.5630824533082,6.36745237448,6.70160106797392,"10714","POLD3"
"209662_at",7.02524880941527,5.94253546176347,5.50044316297602,"1070","CETN3"
"213245_at",5.05712476830688,6.69802091708056,6.57532857522297,"107","ADCY1"
"217931_at",6.76726370433065,6.8984665688211,6.97321299143955,"10695","CNPY3"
"200873_s_at",7.81230241862106,7.89645070530969,7.62082266279823,"10694","CCT8"
"206587_at",4.9701575085719,4.8176093520672,4.99758675861794,"10693","CCT6B"
"214046_at",8.56875430781838,8.83702626539807,8.34080773553262,"10690","FUT9"
"209194_at",6.59892606277528,6.94326051748776,7.07880162281209,"1069","CETN2"
"209598_at",6.19358859368498,9.49020848472101,9.09789087467185,"10687","PNMA2"
"219537_x_at",5.00917669516427,4.7522389548657,4.87718079432812,"10683","DLL3"
"213789_at",6.11540726370719,6.21032035879365,5.98081987078009,"10682","EBP"
"204000_at",5.19562583222131,6.50095147025597,6.56357377897494,"10681","GNB5"
"205539_at",4.85586665182308,4.68448011939853,4.79497838801272,"10677","AVIL"
"205344_at",6.50554722213288,6.95824939199136,6.95739872762613,"10675","CSPG5"
"203261_at",9.54680923855385,9.31151882272777,9.12132063047569,"10671","DCTN6"
"201628_s_at",9.47928841030677,9.34427537553372,9.21505929303823,"10670","RRAGA"
"204605_at",6.59914098498361,6.49234298868351,6.47435158167177,"10668","CGRRF1"
"204283_at",5.24451266379668,5.16563031198647,5.09515253736346,"10667","FARS2"
"202521_at",7.91047418610009,7.44850387849806,7.25951696631451,"10664","CTCF"
"210504_at",4.7111391521338,4.9255303863235,5.01976036226088,"10661","KLF1"
"202158_s_at",4.61124539440306,5.27004611546796,4.93828543228253,"10659","CELF2"
"221743_at",9.12040378711315,9.08003862400069,8.84517641364944,"10658","CELF1"
"200040_at",9.5192886337525,9.10431627356984,9.12834161992025,"10657","KHDRBS1"
"209781_s_at",6.90366306237176,7.80631690338739,7.74993570478416,"10656","KHDRBS3"
"203515_s_at",6.45375981419445,6.49361778151712,6.53600174326552,"10654","PMVK"
"210715_s_at",6.26272684814041,6.97346872294032,7.14647471547059,"10653","SPINT2"
"217785_s_at",4.55472914199624,4.84822338625528,4.98922616758129,"10652","YKT6"
"203517_at",6.97495222045495,6.8044083047084,6.79138677272276,"10651","MTX2"
"206799_at",4.11416774289835,4.34616926744532,4.53595083252177,"10647","SCGB1D2"
"212252_at",6.20149798800286,6.81738654883462,6.70139594137559,"10645","CAMKK2"
"218847_at",5.22122564447391,5.13804813250797,5.29473082675269,"10644","IGF2BP2"
"203820_s_at",3.79446636739743,3.80416525169119,3.84964415360332,"10643","IGF2BP3"
"203246_s_at",7.00780326813953,6.81398888021966,6.89884936667739,"10641","NPRL2"
"206268_at",5.62951533186333,5.64380780062092,5.70103524227173,"10637","LEFTY1"
"31874_at",6.803266973537,7.24066374969575,6.87688940397244,"10634","GAS2L1"
"206850_at",5.58166959812088,6.0897912365662,6.28122394371028,"10633","RASL10A"
"207573_x_at",9.49415605043685,9.7353432338692,9.52768717787208,"10632","ATP5MG"
"210809_s_at",4.40925859384944,4.48461458696345,4.52270576703278,"10631","POSTN"
"221898_at",4.62900128494249,4.63157818042997,4.54966553845689,"10630","PDPN"
"207828_s_at",5.56554457058149,5.72102578748831,5.83762448672192,"1063","CENPF"
"213209_at",4.93268613660676,5.0806337905033,5.18477267414975,"10629","TAF6L"
"201010_s_at",10.6258022669635,9.99761158027288,10.0389833940767,"10628","TXNIP"
"201319_at",6.0101484673542,6.09338836533251,5.97497898451833,"10627","MYL12A"
"204341_at",5.13288212731545,5.12241686406021,5.00869776160605,"10626","TRIM16"
"206245_s_at",7.56774160977585,6.37337077927781,6.60218792094046,"10625","IVNS1ABP"
"209382_at",5.61563195795487,5.58340381372085,5.44750417408235,"10623","POLR3C"
"206653_at",4.8858012604206,4.63176460784499,4.68087571963232,"10622","POLR3G"
"205218_at",4.27073211473108,4.28779078593442,4.14844419754825,"10621","POLR3F"
"205046_at",4.84699404018488,4.57239906703553,4.67390762087357,"1062","CENPE"
"203833_s_at",6.76973903984103,6.70142769533401,6.47949209275311,"10618","TGOLN2"
"202811_at",8.642348604804,7.8512293812136,7.70346253279343,"10617","STAMBP"
"221827_at",6.61338121374448,6.50646723102626,6.3593142775876,"10616","RBCK1"
"203145_at",4.61620545761072,4.88236769899911,4.85070906896284,"10615","SPAG5"
"202814_s_at",7.23158380366213,7.14683610075444,7.09277475789601,"10614","HEXIM1"
"202441_at",6.97209437907898,7.05308111185615,6.98211201927419,"10613","ERLIN1"
"213885_at",5.36820997548821,5.2744120037221,5.15983413605015,"10612","TRIM3"
"216804_s_at",5.21289857061905,5.04453099616042,5.26164076959188,"10611","PDLIM5"
"201014_s_at",5.18262112155676,5.19561687879547,5.00639105215923,"10606","PAICS"
"210283_x_at",7.27095780594901,6.79406181791287,6.36941966470186,"10605","PAIP1"
"205367_at",6.69609162228916,6.47802789562306,6.64583183918907,"10603","SH2B2"
"218386_x_at",7.80619662880136,7.19910767198407,7.04173405405054,"10600","USP16"
"204739_at",4.88014572614308,4.5741089090342,4.60666464616436,"1060","CENPC"
"201491_at",8.55568235506881,8.46354827341245,8.3294023664821,"10598","AHSA1"
"200000_s_at",7.94803896127563,7.65150116001381,7.65545466319799,"10594","PRPF8"
"213253_at",4.88208552433495,4.59246427547152,4.49187969946605,"10592","SMC2"
"39817_s_at",6.63924172895605,7.03635005587824,6.97538078342633,"10591","DNPH1"
"212437_at",5.78320710734019,5.22934945997603,5.30737247404416,"1059","CENPB"
"203258_at",7.25057651359052,7.09755631115457,7.06391709154051,"10589","DRAP1"
"210803_at",4.70895856143466,4.68130120648795,4.7376669772904,"10587","TXNRD2"
"218476_at",6.23816297652193,6.15177969878463,6.16391769949667,"10585","POMT1"
"201315_x_at",8.35536090318172,9.06935728252711,9.08967139157762,"10581","IFITM2"
"211819_s_at",5.0332635998609,5.0187368907777,5.17685538087513,"10580","SORBS1"
"210821_x_at",4.61163818157177,4.70273281578937,4.74451597216941,"1058","CENPA"
"202289_s_at",4.97701123533806,5.32162427971235,5.20948677703786,"10579","TACC2"
"200701_at",9.01123693216358,8.86574211558364,8.99899286494461,"10577","NPC2"
"201947_s_at",8.36844298409871,8.44477151641739,8.20661833050493,"10576","CCT2"
"200877_at",9.16682840074335,9.03081636595355,8.97844259312141,"10575","CCT4"
"200812_at",8.13314148244977,7.95305964920504,8.17748046273795,"10574","CCT7"
"210792_x_at",5.59800343682097,5.69104772088252,5.56354707487088,"10572","SIVA1"
"205493_s_at",4.95066445286897,4.73014213263082,4.81787682147056,"10570","DPYSL4"
"204124_at",4.2373826976137,4.17380887155455,4.21556957256237,"10568","SLC34A2"
"203136_at",8.22209463402413,7.95151141353208,7.85640484732989,"10567","RABAC1"
"216266_s_at",4.96363640513217,5.10365213802875,5.17518960081856,"10565","ARFGEF1"
"218098_at",6.32091957595001,6.3299202373314,6.28775176352729,"10564","ARFGEF2"
"214453_s_at",5.43404739285281,5.39231222676451,5.11564522955429,"10561","IFI44"
"209681_at",4.39108786625842,4.48410760411556,4.45155711537028,"10560","SLC19A2"
"203306_s_at",6.4710385370456,6.10856481587817,5.79633242492277,"10559","SLC35A1"
"202278_s_at",5.37062761350081,5.29547913623185,5.4370645535767,"10558","SPTLC1"
"205562_at",6.39639394518911,6.39639394518911,6.51140272092014,"10557","RPP38"
"203436_at",7.25850732119349,7.16561662651515,7.24617312938451,"10556","RPP30"
"32837_at",6.78931475452104,7.15724823957858,7.40017317537845,"10555","AGPAT2"
"215535_s_at",7.39452708565838,7.28332531843787,7.25681550127383,"10554","AGPAT1"
"207180_s_at",6.84696673068539,6.7239575139383,6.54072102114514,"10553","HTATIP2"
"200950_at",8.15624471087509,8.22261234918041,8.23019127862326,"10552","ARPC1A"
"200761_s_at",10.5942396052992,10.34683385041,10.2071001907798,"10550","ARL6IP5"
"201923_at",7.40541619672522,6.98563901502029,6.8548560433723,"10549","PRDX4"
"209149_s_at",4.76814784120498,4.86404310646086,4.94083326679758,"10548","TM9SF1"
"203650_at",3.98556868149272,3.82712683531512,3.7771484965605,"10544","PROCR"
"202299_s_at",8.75563663108581,8.66088274244339,8.20286049322167,"10542","LAMTOR5"
"201306_s_at",11.7796289544788,11.0470365263349,11.1878462491525,"10541","ANP32B"
"200932_s_at",9.37693470635844,9.2315516297613,9.31658070138995,"10540","DCTN2"
"204203_at",3.93605519325156,4.22490693666115,4.15775572618169,"1054","CEBPG"
"209080_x_at",7.16693143329567,7.48117568301491,7.33907190056273,"10539","GLRX3"
"203022_at",5.30670725624092,5.3590725045318,5.3882650382805,"10535","RNASEH2A"
"205273_s_at",6.73781882663233,6.49952525404115,6.36484662595115,"10531","PITRM1"
"203961_at",9.19141329378873,9.59103848375423,9.32952516677939,"10529","NEBL"
"200993_at",8.75859683510931,8.53870925553821,8.56016251715498,"10527","IPO7"
"200825_s_at",8.37514168639275,8.46221578110656,8.44801534394722,"10525","HYOU1"
"209192_x_at",7.52272843703199,7.41221618780793,7.41221618780793,"10524","KAT5"
"202230_s_at",6.04377446047362,5.75988082088285,5.38363088032831,"10523","CHERP"
"209407_s_at",5.26347877126992,5.90428288503752,6.03164692166903,"10522","DEAF1"
"208718_at",11.3399644283502,11.2007158104664,11.0545548684871,"10521","DDX17"
"205437_at",6.0153439636248,5.70713533908365,5.69105807292895,"10520","ZNF211"
"203973_s_at",7.57908129622613,8.47642773531179,8.16282506103971,"1052","CEBPD"
"201953_at",7.46421996024184,7.36598169867522,7.2774557358275,"10519","CIB1"
"205007_s_at",5.15293744057603,5.45935586241051,5.43752855789528,"10518","CIB2"
"219098_at",5.98878824688443,6.12038418964745,6.02480361521022,"10514","MYBBP1A"
"202630_at",8.17912822777878,7.72422469158848,7.43605597863144,"10513","APPBP2"
"203788_s_at",4.31357134668777,4.28133967827227,4.3728827877909,"10512","SEMA3C"
"212501_at",6.52226080913162,7.53232072732242,7.14449128328288,"1051","CEBPB"
"203528_at",7.77585621216488,6.87839739889121,6.93380563373153,"10507","SEMA4D"
"210124_x_at",6.59097114257953,6.73525391104789,6.65474163755899,"10505","SEMA4F"
"220778_x_at",6.00847806792597,6.1013483286234,6.32745477135107,"10501","SEMA6B"
"204039_at",6.82173707044623,6.924267388932,7.09277475789601,"1050","CEBPA"
"220648_at",6.85323083513599,5.97600801471877,6.03902544225736,"105","ADARB2"
"212867_at",5.72966407598726,5.38114302957772,5.19228307492804,"10499","NCOA2"
"202893_at",6.37242214034138,6.8961665365393,6.84506697136823,"10497","UNC13B"
"204643_s_at",6.23579209962183,5.8634011815376,5.6191206996281,"10495","ENOX2"
"201314_at",6.48549461847719,6.30096580964098,6.34979701810011,"10494","STK25"
"208626_s_at",8.54287795992322,8.67497777916062,8.66427812572343,"10493","VAT1"
"209025_s_at",6.72731695319648,6.66269314422075,6.39212118487571,"10492","SYNCRIP"
"201380_at",5.745593992968,5.74430934415279,5.745593992968,"10491","CRTAP"
"209452_s_at",9.07119634315389,9.11021472000567,8.99615107054619,"10490","VTI1B"
"215765_at",4.74668972644719,4.52633448504142,4.52164971067507,"10489","LRRC41"
"200625_s_at",9.44292066014734,9.17497631055616,9.0727286280882,"10487","CAP1"
"212554_at",5.31648595575114,8.46095271042222,7.95795400658623,"10486","CAP2"
"222301_at",6.15842714798199,6.34601285811718,6.47523307536157,"10485","C1orf61"
"212887_at",5.05608076752966,5.45773096912494,4.8048535997508,"10484","SEC23A"
"210293_s_at",6.22262684723763,5.45150649172328,4.75482516687597,"10483","SEC23B"
"208922_s_at",7.50139748922766,7.36255746101097,7.41888133238974,"10482","NXF1"
"202231_at",7.89316196116583,7.90046713143896,7.73619082820245,"10480","EIF3M"
"201884_at",5.05935187260547,4.90459566189849,5.13126964284782,"1048","CEACAM5"
"203909_at",8.36248054616297,9.13917217376669,8.73317951461009,"10479","SLC9A6"
"211754_s_at",6.89731405161996,6.57165727505374,6.29952714321458,"10478","SLC25A17"
"210024_s_at",8.28701675824365,8.10461913046232,7.78916386982203,"10477","UBE2E3"
"210149_s_at",9.76688879105782,10.2680477721158,9.95450488017551,"10476","ATP5PD"
"203610_s_at",5.20132793127984,5.43677414283062,5.48736624326568,"10475","TRIM38"
"209787_s_at",7.25322656853409,6.77623823903336,6.73431736169759,"10473","HMGN4"
"212774_at",8.7165140867663,9.0336415666631,8.62136408977343,"10472","ZBTB18"
"203092_at",6.03861422000459,6.10401461596301,6.04825484634298,"10469","TIMM44"
"201541_s_at",7.58006548704481,7.24008600938882,7.15839353821945,"10467","ZNHIT1"
"203629_s_at",4.45098048812206,4.28737207504421,4.07396018296638,"10466","COG5"
"204228_at",6.49312963581567,6.67755267904202,6.7905253159572,"10465","PPIH"
"202614_at",7.82896548211991,7.72391475334065,7.53651065873466,"10463","SLC30A9"
"206028_s_at",4.55933969128111,5.2695860830278,5.15705714872024,"10461","MERTK"
"205294_at",6.50044690414677,7.25335264892622,7.09895250102168,"10458","BAIAP2"
"201141_at",4.67040445966009,7.58567221558522,7.28556840137797,"10457","GPNMB"
"201145_at",8.26125665834766,8.28940621534798,8.28668303751871,"10456","HAX1"
"218025_s_at",7.63829620272673,7.8657882763704,7.55131011384483,"10455","ECI2"
"202264_s_at",5.81432994917757,6.18106755544374,5.7957897638515,"10452","TOMM40"
"218807_at",5.94413918558177,6.07492273716686,6.17585290925354,"10451","VAV3"
"210502_s_at",6.80756265943835,6.54463628422576,6.52605423181441,"10450","PPIE"
"202003_s_at",7.7072322485197,7.39860383928729,7.49201364633752,"10449","ACAA2"
"201889_at",6.11916899756922,8.07225680330249,6.95445833684843,"10447","FAM3C"
"216164_at",5.46197376460297,5.54129153572747,5.69397973088504,"10446","LRRN2"
"202556_s_at",6.50788895281646,6.31085804957872,6.45221084377259,"10445","MCRS1"
"202259_s_at",7.68214411006914,6.77832660758235,6.86294582230703,"10443","N4BP2L2"
"201821_s_at",6.17079810542379,6.31258282733332,6.2296230149347,"10440","TIMM17A"
"205591_at",6.35416001948964,9.26166035886431,8.69683013821661,"10439","OLFM1"
"200056_s_at",5.19569199291619,5.04265862957857,4.92103935919749,"10438","C1D"
"209233_at",7.27282477495141,6.89478751697485,7.16672249023438,"10436","EMG1"
"212449_s_at",4.67341325642246,4.72210215729386,4.288789161,"10434","LYPLA1"
"202475_at",8.56490421000187,8.45478814064683,8.33902671864106,"10430","TMEM147"
"203166_at",7.49059457028845,7.00496082887001,6.8049542091869,"10428","CFDP1"
"202798_at",7.75683800687028,7.19457635274952,7.1631616766936,"10427","SEC24B"
"203690_at",6.34129129249234,6.15712170645096,5.95762761253046,"10426","TUBGCP3"
"201229_s_at",6.77282505555557,6.05360831916323,6.03377078041014,"10425","ARIH2"
"201701_s_at",5.9262690107322,5.8626167810239,5.6016425561009,"10424","PGRMC2"
"201253_s_at",9.79065603421422,10.0554418254289,9.7532681528819,"10423","CDIPT"
"202151_s_at",6.54007747575947,6.46967767746091,6.49028591224432,"10422","UBAC1"
"202256_at",7.71751084085233,7.34653459800933,7.37522245025109,"10421","CD2BP2"
"205486_at",6.30756477284861,5.47480139621375,5.56138193183743,"10420","TESK2"
"217786_at",6.852351132489,7.01898337305153,7.02314344085862,"10419","PRMT5"
"209436_at",8.44953850540213,8.3419925904812,8.11381138862252,"10418","SPON1"
"213342_at",4.02903155765893,4.16841632078675,4.09100759834904,"10413","YAP1"
"201922_at",9.00022228318079,8.87006328258101,8.89913346546668,"10412","NSA2"
"212203_x_at",9.20474774723244,10.1254570572748,10.1480794086855,"10410","IFITM3"
"202391_at",7.74513635444408,11.1468479847815,10.7882226089223,"10409","BASP1"
"203892_at",5.45941403565088,5.62270600503077,5.88027151719977,"10406","WFDC2"
"203501_at",5.80890425966571,5.58884292104665,5.38837789869988,"10404","CPQ"
"210942_s_at",4.61322695815287,4.65139035125464,4.63195070509599,"10402","ST3GAL6"
"207621_s_at",6.23636797898779,6.1123157013309,6.10668685107184,"10400","PEMT"
"207999_s_at",6.08953552073631,6.34765223405328,6.3482928735581,"104","ADARB1"
"200632_s_at",10.5494930181615,9.87606282590795,10.0121521472822,"10397","NDRG1"
"213106_at",9.5648547451882,8.43940137783443,8.21834017907138,"10396","ATP8A1"
"220512_at",4.74887740882801,4.44417971674336,4.36359580570225,"10395","DLC1"
"207845_s_at",4.56495259681516,4.24296596685511,4.26368072568495,"10393","ANAPC10"
"221474_at",8.61579944863927,8.82266734301009,8.62620681492494,"103910","MYL12B"
"209789_at",8.42576772461494,7.74614124451972,7.89083519096443,"10391","CORO2B"
"219375_at",6.76062910349724,6.417964580153,6.60122440064829,"10390","CEPT1"
"205298_s_at",4.71928668505934,4.82377147736021,5.02882683601271,"10385","BTN2A2"
"204821_at",4.54306514698907,4.65511617595631,4.68097185740186,"10384","BTN3A3"
"208977_x_at",8.71891198687063,9.2621565599363,9.21518089414697,"10383","TUBB4B"
"212664_at",9.37648480559068,8.46575291197285,8.65129435082112,"10382","TUBB4A"
"213476_x_at",8.72869672075809,9.48521071673434,9.58414707332127,"10381","TUBB3"
"207276_at",4.6968423314326,4.75450309811026,4.01450495977733,"1038","CDR1"
"203882_at",8.2745242684073,8.20492432860002,8.31441962345318,"10379","IRF9"
"201090_x_at",12.5249822172942,12.4447945212948,12.3358566844851,"10376","TUBA1B"
"209357_at",4.0455350437509,4.35428876521505,4.22405781811528,"10370","CITED2"
"216903_s_at",7.32489595141072,7.38060727348341,7.48580297374226,"10367","MICU1"
"219371_s_at",6.58474998820757,6.51802457701642,6.70768450999476,"10365","KLF2"
"218152_at",5.57565531862612,5.43468167084453,5.24220462501153,"10363","HMG20A"
"210719_s_at",7.15573630432265,6.4288117200301,7.0880509113413,"10362","HMG20B"
"205129_at",6.34488426773537,6.41037158198063,6.06250486431994,"10360","NPM3"
"204154_at",6.30087125336457,6.39010162539323,6.09578604445548,"1036","CDO1"
"218766_s_at",4.5630636544482,4.73015929695092,4.69593497982219,"10352","WARS2"
"204719_at",10.7677648062992,9.213717212258,9.23162925456249,"10351","ABCA8"
"219577_s_at",4.58027322281962,4.75566096939792,4.80122343859814,"10347","ABCA7"
"213293_s_at",7.6359520082738,8.44286010885875,8.03491616567844,"10346","TRIM22"
"217839_at",9.13336203402449,9.09918319914109,9.12152208304057,"10342","TFG"
"212753_at",7.07171297093948,6.61675407774022,6.73957512263608,"10336","PCGF3"
"213739_at",5.53804343059395,5.47181363485617,5.60524044224906,"103344931","LOC103344931"
"207995_s_at",4.49466693829477,4.46452487869128,4.60285543341922,"10332","CLEC4M"
