"","GSM317718.CEL","GSM317719.CEL","GSM317720.CEL","GSM317721.CEL","GSM317722.CEL","ent_gene","symbol_limma"
"993_at",8.84317333868612,8.39200678278931,8.94731165736623,8.81110633237222,8.8611812392523,"7297","TYK2"
"34530_at",9.51301932945743,9.2247622270151,9.24788073285437,9.45905102602983,9.63378794702779,"729678","LINC00847"
"39425_at",10.6643396672331,10.698204245898,10.5416209482825,10.5949731996195,10.6156857687807,"7296","TXNRD1"
"36992_at",11.4471453111471,11.9481507682901,11.7292320494711,11.6444082192898,12.0951829598177,"7295","TXN"
"40328_at",7.65669178832218,7.47775297155078,7.61726713013256,7.42733783080107,7.45935665657125,"7291","TWIST1"
"32706_at",8.49332536066952,8.0315497486922,9.18108250030567,9.23323237939175,9.60497676697448,"7290","HIRA"
"31944_at",9.11831062028285,8.9525479386343,9.37895640203628,9.44157195899416,9.74691813580125,"7289","TULP3"
"39867_at",12.4232647316686,12.458232524978,12.1236555459181,12.1360781246014,12.106410343981,"7284","TUFM"
"33346_r_at",10.7690378326271,10.603423623488,10.5895273803179,10.5775500526428,10.6496882642248,"7283","TUBG1"
"37067_at",8.13923589205079,8.37740459037951,7.94946573646308,7.82186756250961,7.65865938022101,"728215","FAM155A"
"297_g_at",13.6256104347687,13.4861427827293,13.4829663684068,13.6203553580492,13.7091311048266,"7280","TUBB2A"
"330_s_at",11.9452798986894,12.4124678187959,12.2633667082882,11.9204015135427,11.229726588649,"7277","TUBA4A"
"34600_s_at",10.5089245159265,10.9180738578661,10.641222100921,10.6284838119977,10.5091373672673,"7275","TUB"
"36478_at",8.02596887310459,8.00494667821363,7.85086384434441,7.82324168302418,7.92955445361523,"7270","TTF1"
"37816_at",6.98789472234543,7.07208197330997,6.80686409599544,6.66204852978061,6.814517827052,"727","C5"
"41800_s_at",10.0391585781673,10.2715001776805,10.4509041991053,10.7399083999978,10.6353897707237,"7266","DNAJC7"
"37321_at",12.1560835111472,11.885420700536,11.9559826988265,11.9372252195713,11.8578308274699,"7265","TTC1"
"36936_at",9.37037243075588,9.7345290158383,9.21725271372727,9.17376025724431,9.19566964701374,"7264","TSTA3"
"36123_at",10.4663148381716,10.1924240859573,10.188741763974,10.3194353069051,9.90819381136406,"7263","TST"
"31888_s_at",7.83262187640825,8.49339943954531,7.98159072277529,8.0861714575362,8.4540731938413,"7262","PHLDA2"
"38504_at",9.05685329921549,8.8193490316946,8.91429404941382,9.12824819107047,8.96275319236982,"726","CAPN5"
"35553_at",9.34995458770483,9.41486609719602,8.78248635443175,9.0838409849688,8.8270262755367,"7259","TSPYL1"
"41051_at",10.5595164179775,10.7398164641928,10.6794409874517,10.5184925905515,10.7800308455435,"7257","TSNAX"
"147_at",10.387264174573,10.0107729304913,9.95984485698292,9.84228532472777,10.1315257894866,"7251","TSG101"
"38813_at",11.3261775338342,11.4581328123347,11.2899600395043,11.1809694919592,11.1668226149854,"7249","TSC2"
"32599_at",6.92198096154269,6.87167215202325,6.92773318571495,7.09142410990278,7.06806558595271,"7248","TSC1"
"36177_at",9.99370793648479,9.88858330972088,9.79090512310762,9.67721676114666,9.82507811278139,"7247","TSN"
"39123_s_at",9.23543895124535,9.43961467442843,9.77197434987834,9.63439042766827,9.60784214662342,"7220","TRPC1"
"34730_g_at",11.3859773665431,11.8223978976295,11.2338618771584,11.0480169604716,10.9279943611733,"7216","TRO"
"40581_at",9.02576761639045,9.19951674481866,9.6472343059718,9.54648702062494,9.26897953648947,"7204","TRIO"
"40774_at",11.2451090213756,10.967175615277,11.1614737928087,11.1619434395729,11.4946715818814,"7203","CCT3"
"32323_at",8.90642237343448,8.97216935807941,8.80973369063234,8.63149245599137,8.77742356164213,"7200","TRH"
"1197_at",6.4680308394399,7.02991325488838,7.07525202729503,6.86366394469985,6.94037527581277,"72","ACTG2"
"32068_at",9.12186365209003,8.96140342060882,8.38500612592964,8.22417769770731,8.60234149159823,"719","C3AR1"
"1209_at",7.91736008847772,7.96561504277349,7.9064905905114,7.71614892562325,7.73911636542115,"7189","TRAF6"
"35238_at",8.34549109168217,8.61511006609557,8.72134402948825,8.58384109063361,8.38989200073451,"7188","TRAF5"
"37057_s_at",8.98333349320292,9.16052341711951,9.12825539711594,9.09384277388741,9.09570704547263,"7187","TRAF3"
"603_at",7.35640275593681,7.31957577388823,7.42737112091906,7.58073552855088,7.49373453415292,"7181","NR2C1"
"31584_at",12.7708929739427,11.9365503953624,12.530833110351,12.8655872678613,13.0194581412524,"7178","TPT1"
"421_at",10.3349152220342,10.0755290581322,10.0065724608261,9.94328708877905,9.97896751144084,"7175","TPR"
"35928_at",7.78026072393246,8.06258582042058,7.69803188665643,7.77434893846652,7.48691959736521,"7173","TPO"
"32810_at",10.143666299424,10.3840906219936,10.5590850487397,10.6266543741024,10.313478413398,"7172","TPMT"
"33866_at",8.28670741197459,8.27099745561275,8.94649639047851,9.26445405145842,9.72512762438839,"7171","TPM4"
"33374_at",8.91831354043442,8.57572464062271,9.26055520769752,8.80888754920463,9.20234165660302,"717","C2"
"32314_g_at",7.68699378369016,8.04849542291858,7.88169361176245,8.59055715075843,8.64981534809306,"7169","TPM2"
"36792_at",9.68693660341449,9.99582482520744,10.2047193513147,10.1094706755616,9.77478462080791,"7168","TPM1"
"34003_at",11.6307099839152,12.2754971460965,11.8698794341778,11.9328339782523,11.8521787540037,"7167","TPI1"
"40076_at",10.1804971872181,10.2569514057321,9.82175106052896,9.64996997927247,9.86608536055525,"7165","TPD52L2"
"33840_at",6.72335676155724,6.87565875695882,7.19697689883386,7.46293154331215,7.36783751121007,"7163","TPD52"
"368_at",8.19240426506827,8.08598065730029,8.20082745426011,7.97196324008704,7.82582306873952,"7162","TPBG"
"40496_at",10.2658493717872,9.03977147980317,9.14656697820167,9.39608361650345,9.85533763644134,"716","C1S"
"34822_at",9.42138894092675,8.90770456634986,8.94862677919925,8.88666491861246,8.80313393626395,"7159","TP53BP2"
"40986_s_at",10.8706032954297,11.1823638775096,11.0366668524415,10.7624902796054,10.5390212076579,"7158","TP53BP1"
"1974_s_at",8.22585533859207,7.76592250965052,7.77055540917515,7.64618659770411,8.00157209348151,"7157","TP53"
"1028_at",8.32348714658732,8.1846385205339,8.26624553970903,8.19494952542201,8.15067755914007,"7156","TOP3A"
"36571_at",11.2867087014617,10.9526279154617,10.8748997832485,10.9007532673882,10.5275586831159,"7155","TOP2B"
"1592_at",8.35527112549862,8.19880198073057,7.96864504820747,7.76800721306611,8.42404147803905,"7153","TOP2A"
"31680_at",10.4875213568013,10.3736916495779,9.78208904342781,10.3575238497184,10.2436147181813,"7152","TOP1P2"
"1030_s_at",10.1902131533965,9.27154045202659,9.6529901243592,9.93119060020477,9.76412513652391,"7150","TOP1"
"39409_at",10.2001331735743,9.48016764285764,8.9321681938404,9.40329982873144,10.359773140915,"715","C1R"
"41016_at",11.9191200655649,11.5020298455135,11.06029452821,10.7477639533508,10.4690947643259,"7143","TNR"
"39639_s_at",7.11945335379824,7.33803951187596,7.60677224896649,7.8039192876519,7.63055385163692,"7141","TNP1"
"36094_at",9.04310961501286,9.09858732236232,9.37124219255115,9.06869193688374,8.92948931361273,"7140","TNNT3"
"33813_at",11.0642508067513,10.7723469539605,10.7633407011014,10.7572502038368,10.7214633984028,"7133","TNFRSF1B"
"1563_s_at",11.3703580900526,10.4688645067517,10.9186675125551,10.7764561279634,11.1319851648283,"7132","TNFRSF1A"
"1372_at",8.34183871355593,7.88044001371985,7.97494444449546,7.85760260774271,8.11631712034386,"7130","TNFAIP6"
"38796_at",11.7067209969675,10.4714274685364,10.7005314427133,10.8057555074653,11.8515280997009,"713","C1QB"
"595_at",9.14498056544392,8.86237739898332,8.65097220179434,8.67221328411882,8.71030815937801,"7128","TNFAIP3"
"38631_at",8.24053286949958,8.33884187783672,8.24138537525129,8.04822252437136,8.01231361711548,"7127","TNFAIP2"
"36988_at",10.166186009947,10.1685129240319,10.1418462178355,10.2493999596331,10.1371433495758,"7126","TNFAIP1"
"259_s_at",8.78068197808648,8.548315440699,8.905433067421,8.90656255622536,8.68942640637631,"7124","TNF"
"38995_at",12.0358486118961,11.6766607044585,11.6408525952079,11.5923544373469,11.7732368767177,"7122","CLDN5"
"31557_at",14.7757999610991,14.582150645531,14.7509400474711,14.7599526459387,14.98879458248,"7114","TMSB4X"
"40578_s_at",9.02259659366826,8.74291485107304,9.19507478045449,9.11553954447178,9.0759856088769,"7111","TMOD1"
"36901_at",6.57466759353051,7.60334303690919,7.27278567907023,7.57657202992989,7.49859336556022,"7110","TMF1"
"31392_r_at",6.82117406354857,6.76570799671533,6.660064035508,6.55962907342479,6.71989929226979,"711","ERC2-IT1"
"35628_at",11.2887499811301,11.53004610847,11.5668952761636,11.0911377322317,10.985399441756,"7108","TM7SF2"
"32083_at",8.23471598497945,7.3056385150443,7.71586037757211,8.27532153750847,7.78411570024531,"7107","GPR137B"
"33919_at",8.38513440944174,8.75390909361057,8.07117632523912,8.38406743788354,8.53801656898978,"7106","TSPAN4"
"39361_f_at",8.03789543267882,7.74370119229567,7.72055851428224,7.40167051192117,7.8676282513329,"7105","TSPAN6"
"38469_at",6.52229572866118,6.6441189278236,6.79744387839929,6.99026492251631,6.7004390473723,"7103","TSPAN8"
"38408_at",13.5328106412894,13.5999106598613,13.7970248593038,13.6432940606933,13.335332457213,"7102","TSPAN7"
"34125_at",7.23555352656234,7.72616286803047,7.32930269969368,7.28608054525271,7.05688025837926,"7101","NR2E1"
"34473_at",6.84554660647377,6.82661652629544,7.22305423528018,7.14089943725676,7.0325113491239,"7100","TLR5"
"39775_at",12.7009382199917,11.88681945357,11.7103706380396,11.7203110315861,12.278744078843,"710","SERPING1"
"40310_at",9.37013503402447,8.53607584804197,8.49741716794743,8.43405189345446,8.94242210523746,"7097","TLR2"
"36243_at",6.91689216582622,7.12453664245395,6.73045873099208,6.91413495253719,6.76469942761318,"7096","TLR1"
"38100_at",9.0856081847578,9.10935494192669,9.50459572450857,9.93070078121911,9.72927696516525,"7095","SEC62"
"32166_at",11.6411105933243,10.7181523465958,10.8483814525395,10.6122482372342,10.9331112637181,"7094","TLN1"
"38364_at",9.03410517462975,8.92062510350168,9.38021970206865,9.0419361334048,8.91292975527281,"7091","TLE4"
"40837_at",10.6665763297352,10.9207370426777,10.9361071675725,10.7417896729118,10.6408442994682,"7089","TLE2"
"41489_at",9.95112748695012,9.87577784853817,9.70929698930811,9.53180672167165,9.23078186278638,"7088","TLE1"
"40209_at",8.32231717331172,8.93097569599386,9.0292880598615,9.0434754843419,8.66049892796686,"7087","ICAM5"
"38789_at",11.3838215673563,11.3287515986607,11.4036279044402,11.3833451907046,11.643477844222,"7086","TKT"
"144_at",9.43141984921731,9.13767127366665,9.44965760937124,9.21797037515656,9.11141612144182,"7084","TK2"
"41400_at",9.4311413506251,9.79583519927687,9.3981537632795,9.61557311361979,9.97187142178112,"7083","TK1"
"32532_at",8.13535105572325,8.41234231172733,8.07195279394237,8.12882105290934,8.01176798608324,"7082","TJP1"
"33754_at",7.73596556236803,8.01768106977606,8.04211256564168,8.13132043570759,7.73162736882247,"7080","NKX2-1"
"37668_at",10.2221900916115,10.236533733173,10.6683089126012,10.976207846873,11.4361585270668,"708","C1QBP"
"819_at",9.85768471804193,7.06438263006546,7.23196240959401,7.15215434258419,7.09410298969698,"7079","TIMP4"
"1035_g_at",10.2779672342446,10.0599100029408,10.3240458384687,10.3185196436536,10.108999568954,"7078","TIMP3"
"1375_s_at",8.88887854968217,8.60305518497511,9.52814583431773,9.60467441496591,9.62194808736184,"7077","TIMP2"
"1693_s_at",12.7228429188644,10.1517881779231,10.0562257659347,10.6913582266836,12.2384687130513,"7076","TIMP1"
"1001_at",8.46837172131424,8.2518392973732,8.47994088033414,8.25841171586602,8.4914485098586,"7075","TIE1"
"38370_at",9.88362869106495,9.86625271735649,10.2332424318207,9.91162469207536,9.6124874052646,"7074","TIAM1"
"41763_g_at",8.88304939227537,9.12796674121194,8.80120478392772,9.1232211213189,9.57345746420141,"7073","TIAL1"
"33852_at",8.82569311385715,8.44753485858134,8.57300239051405,8.74889559853776,8.84989798686738,"7072","TIA1"
"224_at",8.73566858927421,8.1749339569871,8.47903887885184,9.01146719104742,8.90377452828794,"7071","KLF10"
"39395_at",11.30629453961,12.1737649413709,11.9387735083596,11.6808482446768,11.15077367993,"7070","THY1"
"2048_s_at",8.63368417762464,8.41791956872886,8.8179109761097,8.60979010342506,8.57399959019489,"7068","THRB"
"616_s_at",12.0669547308142,12.5689089848818,12.1888122853762,12.3204881594903,11.9716722635336,"7067","THRA"
"37267_at",10.3075233201915,10.8936106212173,10.6019250026682,10.4692575358693,10.3067372824733,"7064","THOP1"
"103_at",11.9761794068577,9.70374269214786,9.80014673825896,9.67748584971223,9.37016677637944,"7060","THBS4"
"32806_at",12.7310545100906,11.8627691795869,11.5060012994653,11.859713609213,12.2582765963225,"706","TSPO"
"659_g_at",10.3893550027033,9.53267612720255,9.61122397586879,9.5865427953448,9.54891529615771,"7058","THBS2"
"866_at",8.82676310916745,8.93191317614542,8.82971521728631,8.67715653013718,8.43957736268153,"7057","THBS1"
"33803_at",6.6500044464044,6.59521177553489,6.93279051219883,6.83536291653722,6.87143708854258,"7056","THBD"
"38404_at",9.79692871625586,9.49979893380277,9.60095147709441,9.56292918986911,10.1669513807154,"7052","TGM2"
"38805_at",8.35848026243528,7.58689337559707,7.72941638724701,7.67711222877881,8.41453764896934,"7050","TGIF1"
"41415_at",9.20050608239982,9.11764041410701,9.10368177328365,8.96888949732186,9.05117470016627,"705","BYSL"
"1897_at",8.93106539735432,8.16676159798962,8.13484210143314,7.83729670536234,7.81700112924012,"7049","TGFBR3"
"1814_at",10.0669938713414,8.78585763542542,8.83837016182272,8.8161407760094,9.41936934682141,"7048","TGFBR2"
"32903_at",6.57385114684023,6.49748371939524,6.57405634914288,6.77140203039566,6.6057066186442,"7046","TGFBR1"
"1385_at",7.40972314518357,7.74745859306124,7.09553306101111,7.13521010467139,7.75879822173625,"7045","TGFBI"
"1767_s_at",9.82615284207901,9.24768540301667,9.85575259151602,9.81498941624143,9.95801848529322,"7043","TGFB3"
"1262_s_at",8.02478570082326,6.96218310498962,6.88696318347892,6.8898473313612,7.13484467632609,"7042","TGFB2"
"35146_at",9.3405764379747,9.4000803740193,9.14042792221653,9.20941189684882,9.04418382087335,"7041","TGFB1I1"
"1830_s_at",9.92827888676812,9.62760882696453,9.85815208494779,9.68923896535047,9.87864159888584,"7040","TGFB1"
"160025_at",7.93518738499227,7.22787394030101,7.73093569885435,7.65894308537523,7.45689154639755,"7039","TGFA"
"37324_at",9.58186544127311,9.53407517913007,10.1620331832086,9.95448594409135,10.4029063482927,"7037","TFRC"
"40767_at",7.00236103704394,7.13393873158038,7.26775334045735,7.27500965878539,7.26671494505539,"7035","TFPI"
"37898_r_at",10.8941573254153,10.9097219192428,11.1482432155734,11.0032029366142,10.9669036568986,"7033","TFF3"
"33489_at",7.98676638232451,8.12601823850409,7.82388738893566,7.86961208314774,7.76599937042792,"7032","TFF2"
"34669_at",9.55564588632103,9.64166316150187,9.80664482261302,9.74409970634742,9.78062229476739,"7030","TFE3"
"633_s_at",9.40280297703306,9.36608252821388,9.52551468738632,9.35087674656729,9.27083204446546,"7029","TFDP2"
"37757_at",9.86992459269569,9.27245130027692,9.98962753775859,9.93707466808867,9.99059321876068,"7027","TFDP1"
"39397_at",8.86457077305018,9.04787194412848,9.39026498168773,8.86770338452717,8.5793600995416,"7026","NR2F2"
"1147_at",9.44628213791459,9.364017423783,9.93914542038927,9.7600578224181,9.53923409241124,"7025","NR2F1"
"40084_at",10.8842438749047,10.9041356802669,10.6706270408494,10.9678519306785,10.6938801906067,"7024","TFCP2"
"39638_at",9.65108949679814,9.86338541056979,10.0805505534376,10.2130870300847,10.4025918070933,"7023","TFAP4"
"32154_at",7.62393885122586,7.60050152491339,7.70096033785919,7.55118444549767,7.43983043329094,"7020","TFAP2A"
"36191_at",6.37953927407355,6.05374749907953,6.53579360570068,6.84061298908548,6.90361409044526,"7019","TFAM"
"32538_at",11.6905260812391,12.150612189418,12.8156597037146,12.8269840434294,13.020452149602,"7018","TF"
"37553_at",9.9535434926091,10.2086410251646,9.92678054414306,9.95191916203471,10.0795312735682,"7016","TESK1"
"41097_at",10.8044326711759,11.1704286661579,11.2492501788991,11.127475792107,11.0033163670466,"7014","TERF2"
"1361_at",9.03972478198224,9.03961664912533,9.41678764004029,9.00955880322598,9.04447757989354,"7013","TERF1"
"1596_g_at",9.96639357782384,9.01996636052314,9.37685209307692,9.72574785911417,9.76551449377318,"7010","TEK"
"35699_at",7.29541918185126,7.29222009134737,6.88157978041523,6.83381325065825,7.64446829593356,"701","BUB1B"
"33989_f_at",13.7563500320838,13.0090118668572,12.5918170137472,12.7635846477081,12.7139280315435,"7009","TMBIM6"
"32493_at",8.0262917661525,8.58172418516366,8.74632745565041,8.87487456621768,8.55044926735706,"7008","TEF"
"41037_at",7.31946776231392,7.68824664744163,7.41813308835851,7.47628346558906,8.24637110452462,"7004","TEAD4"
"35380_at",7.18606304510084,7.41827625151062,7.36255826014424,7.39041189906934,7.15536140673676,"7003","TEAD1"
"39729_at",12.3218385188947,12.6060616358771,12.292196172237,12.1923805722509,12.2683486119844,"7001","PRDX2"
"39063_at",8.4237792053359,8.30172378271164,8.1854065229184,8.43769461872436,8.86232399296982,"70","ACTC1"
"38606_at",7.59120556705381,7.92636596101598,7.71169607778279,7.94544512221758,7.75234447134357,"6999","TDO2"
"40865_at",8.09165858856278,8.04451888831887,7.77637886152089,7.79377869182019,7.91248666089949,"6996","TDG"
"946_at",11.1239533147631,9.77878865978675,9.98182305604648,10.0825308008902,10.9652221798016,"6993","DYNLT1"
"38412_at",11.6927158483551,11.7020087034393,11.846938075883,11.7741588595392,11.6352232017346,"6992","PPP1R11"
"36921_at",10.7975248349414,11.1321360939781,10.8812317847673,10.7318215643214,10.7653950409512,"6990","DYNLT3"
"33441_at",11.1674504240182,11.3072110833548,11.2083350905793,11.0699196284408,11.0717047755263,"6988","TCTA"
"38213_at",7.82162587000031,7.67415523562962,7.345662650416,7.53296113022271,7.75712558980297,"695","BTK"
"40596_at",10.791684637293,10.7036653968344,10.9771304588027,10.7965926055537,10.8757784362255,"6949","TCOF1"
"37922_at",9.74664471660313,9.56612739710735,9.60608599032342,9.59258297052507,9.5960431728913,"6948","TCN2"
"32578_at",9.26657743612865,9.10736880233469,9.42288561646831,9.49067681869658,9.58545911107862,"6945","MLX"
"33873_at",11.4227065995735,11.5629134193774,11.3838676111992,11.4877223123761,11.6177822657309,"6944","VPS72"
"33795_at",10.087179014729,10.2861416647389,10.2148150254153,10.2295014124885,9.9775328620359,"6942","TCF20"
"37106_at",7.62452363364223,7.32664050621681,7.13290293951232,7.56339829828562,7.43556286869528,"6940","ZNF354A"
"37294_at",10.1838487620647,9.57611324972088,9.70702364625923,10.1073599907381,9.9626208855721,"694","BTG1"
"33348_at",10.8282374055387,9.17114448110797,9.32153990453174,9.613798013785,9.75830879997625,"6938","TCF12"
"33315_at",8.19196975227541,8.59359497921904,8.27219851693845,8.40391641846791,8.38137491886195,"6936","GCFC2"
"33440_at",10.6875869977512,9.89161105550655,9.8418941516408,10.2274781522057,10.6909420731054,"6935","ZEB1"
"32025_at",9.90706175540742,9.62869036569045,9.75128458895247,9.86310806674816,9.73757676584691,"6934","TCF7L2"
"1373_at",8.80195789884304,8.14441446992855,8.28110208821012,8.36862891989477,8.36068382572981,"6929","TCF3"
"34640_at",8.01517620596134,7.74284472046867,7.94545458335774,7.90244508553414,7.68472023173793,"6927","HNF1A"
"36605_at",7.81930403455772,7.58888011674345,7.92487232725413,7.6719075533969,7.58912030773302,"6925","TCF4"
"39184_at",12.5911312083721,12.8166724914454,12.2598951295357,12.4580181578369,12.6264621839161,"6923","ELOB"
"1399_at",12.2970738124513,12.4635947592964,12.5502346059799,12.3595240721803,12.5734696677324,"6921","ELOC"
"745_at",11.384855328681,11.6920535335536,11.3957777206842,11.2341743080663,10.9978870852819,"6919","TCEA2"
"1073_at",11.8612913188162,10.8874500040326,11.0846283576684,11.0608628804175,11.1456953460138,"6917","TCEA1"
"33777_at",9.91784791087283,9.413422880771,9.35987000390604,8.95471441511004,9.54333480448634,"6916","TBXAS1"
"336_at",9.47409133044196,9.58495767746194,9.6871798182787,9.5624841607718,9.62147890989166,"6915","TBXA2R"
"33558_at",8.77574175640001,8.92833640454046,9.18967899904293,8.79769184299117,8.93300943855109,"6910","TBX5"
"41441_at",8.87305551907021,9.09620518942823,9.14121728023053,9.17822228331798,9.22541901761799,"6908","TBP"
"32554_s_at",9.42814277996523,8.93437142456245,8.92558484580906,8.89858426772355,8.76694951791605,"6907","TBL1X"
"35159_at",10.2093851529014,10.2175688883734,9.76324923575908,9.58105111353272,9.77897248931903,"6905","TBCE"
"39398_s_at",10.4007099187136,10.4964491806673,10.5461394295974,10.3391396608774,10.2632955632023,"6904","TBCD"
"36176_at",8.38822200863268,8.24809441634611,8.54161528929147,8.67051779708321,8.83122307582876,"6903","TBCC"
"34773_at",10.8883332209728,10.5420968357632,11.1120868198507,11.2043862410286,11.6156984200561,"6902","TBCA"
"37278_at",9.90194217622471,10.0994407713727,9.8751411826187,9.9167251514332,9.83597093620824,"6901","TAZ"
"36276_at",11.897468213571,12.0739383379233,12.3342660289832,12.3664258925433,12.1300525678533,"6900","CNTN2"
"31516_f_at",7.11276311935512,7.32943592612249,7.11387587436656,7.42484418491951,7.47237627036572,"690","BTF3P11"
"38473_at",8.62573391204509,8.18459194412387,8.57684530356525,8.43612279661728,8.67973922502865,"6897","TARS"
"35657_at",9.63388062896933,9.9518806138649,9.52433345518741,9.56388206663892,9.82393545642282,"6895","TARBP2"
"39779_at",7.60323654230546,7.74025240372398,7.73669766940733,7.68335266299142,7.65158511184559,"6894","TARBP1"
"41168_at",11.7710791940735,11.5580587830445,11.4710545183855,11.6870776796649,11.8729737293545,"6892","TAPBP"
"40153_at",10.1051947014939,9.65582748647009,9.42818466279571,9.55613128816797,10.3079265734499,"6890","TAP1"
"35055_at",13.2100348294165,12.8363259766716,12.7045049258958,12.9393868185664,13.2904721282696,"689","BTF3"
"37311_at",11.4662568070767,11.7112867639229,11.62150125273,11.5526760391786,11.630299939773,"6888","TALDO1"
"560_s_at",9.43421582811111,9.31524983555505,9.46562996832459,9.20004613667546,9.46391655490496,"6886","TAL1"
"36905_at",9.19617352775935,9.16681997233235,9.31346438889612,9.55078413068046,9.3496507282227,"6885","MAP3K7"
"802_at",7.7479047637223,7.16772992543679,7.40470477499509,7.35214283193413,7.49365918437466,"6883","TAF12"
"38426_at",8.06146362165527,8.42356987052271,8.41783809269076,8.56938644936699,8.74672614653824,"6882","TAF11"
"868_at",10.4403095105862,10.2081626530575,10.6549070274783,10.4858571045406,11.142628764467,"6881","TAF10"
"192_at",10.6680590961713,10.3050896592611,10.2294588687539,10.486674505126,10.6336074994452,"6879","TAF7"
"37271_at",9.64604133638122,10.066739400211,10.1651875429423,10.0951305912169,10.1551164688557,"6878","TAF6"
"41050_at",8.3872375267485,8.25157780613282,8.09757577261598,8.39411183294399,8.38566774651886,"6877","TAF5"
"36931_at",10.6023540415054,10.9366773467123,11.1371348312632,11.2064336178012,11.7740621210462,"6876","TAGLN"
"142_at",7.479161699926,7.25335463413613,7.48045369366139,7.27124298321334,7.1059108751707,"6874","TAF4"
"37770_at",7.95902872511889,8.26302167359265,8.22162830612294,8.29523787144059,8.22323760105026,"6873","TAF2"
"37491_at",8.4726987847318,8.45743693334529,8.22280800308618,8.53308389676187,8.43042358212937,"6872","TAF1"
"40202_at",11.8241844448049,11.5318181796955,11.3358615619125,11.6450927890795,11.3255510131332,"687","KLF9"
"41601_at",8.20726487185806,6.86272199869404,7.59354616730222,7.58250535898187,7.86185771678072,"6868","ADAM17"
"40841_at",12.6468442153878,11.9876947252869,11.9041883787591,11.7472986416068,11.7360411451131,"6867","TACC1"
"36254_at",9.59608000437358,9.95282644631483,9.40013120746854,10.5570871082282,11.1793763335614,"6863","TAC1"
"39242_at",11.0020383320913,11.3936593059434,12.0364106900345,11.8404587830214,11.5910928755491,"6861","SYT5"
"37274_at",9.91178705802406,9.78900994091754,9.74529048210477,9.64692853563903,9.65531220217927,"686","BTD"
"40075_at",11.7475222808906,12.0508938283541,12.4701494188653,12.3555890451054,12.044107137454,"6857","SYT1"
"38075_at",10.9070596229783,10.0099012704594,10.496346691534,10.6447325593107,11.0229874334197,"6856","SYPL1"
"37182_at",9.28979193297939,10.3372470265852,10.7930666135167,10.9901640584209,10.8656952265353,"6855","SYP"
"36748_at",11.1861292752756,11.4046112145401,12.1575957767452,12.4726424484517,11.9396769861965,"6854","SYN2"
"32923_r_at",13.4800294893934,13.7187701964466,14.1652710104352,14.0288011982535,13.8265438540659,"6853","SYN1"
"1630_s_at",9.81751060300055,9.35710810614774,9.74494463529668,9.69417983136075,9.93262387782976,"6850","SYK"
"34753_at",10.6478563519311,10.717353198852,10.7110686900622,10.9525470957763,10.9465752864871,"6845","VAMP7"
"32254_at",13.7124952962769,14.3729845456583,14.6728573202225,14.711882178016,14.5744657479072,"6844","VAMP2"
"33780_at",7.15940039363021,8.14035723522393,8.42642283064295,8.08182316153088,7.52990557587779,"6843","VAMP1"
"40069_at",8.27188225852466,7.94672902058058,7.92890938280811,7.7403911252841,7.95123398136911,"6840","SVIL"
"39061_at",10.3761664021843,9.5808149024937,8.90976647303773,9.51658189319367,9.96139151289952,"684","BST2"
"37410_at",10.8036916048635,10.756593741726,10.6823113248973,10.6290357423447,10.581297710124,"6837","MED22"
"38210_at",8.46252550974766,8.56984841537823,8.92800402884434,8.74356404193776,8.59045822912704,"6835","SURF2"
"35646_at",10.1149831862688,10.4337855002591,9.9739684571301,10.1141803779299,10.4035663252462,"6834","SURF1"
"41792_at",9.27910231276259,9.53168797720887,9.5549823306698,9.24573907442466,8.96637390058557,"6833","ABCC8"
"41408_at",7.46909059610404,7.65792378456142,7.544639404084,7.28862815151827,7.32184108887614,"6832","SUPV3L1"
"41659_at",9.93275359692013,10.4989799934553,10.371194423201,10.1564820907895,9.93771072156604,"6830","SUPT6H"
"32675_at",6.84365980547423,6.92964420823812,6.84793803361076,6.96070238792838,6.9448352964451,"683","BST1"
"35826_at",10.4359159782503,10.9083882684381,10.7771818391751,11.2489991181343,11.2543985742722,"6829","SUPT5H"
"508_at",10.6548799426623,10.7367458000331,10.5408306166341,10.4931607586595,10.3462990521315,"6827","SUPT4H1"
"32122_at",10.3381464273364,10.062508494079,10.3172363906975,10.1601833054769,10.0957769482331,"6821","SUOX"
"41034_s_at",8.92516469642903,9.51498624775028,9.24566968646634,9.05729893510981,9.10576096739429,"6820","SULT2B1"
"36162_at",12.4885653566003,12.4511204205625,13.1057481887018,12.9727315885371,12.9475931756807,"682","BSG"
"31804_f_at",10.2079148834501,10.4215761604631,10.5518147072178,10.5419709391773,10.4815048034241,"6817","SULT1A1"
"37962_r_at",9.66565586549338,8.94933429201036,9.5413377240173,9.64110988101904,9.81646702030727,"6814","STXBP3"
"33942_s_at",13.7737597218098,14.4421876135708,14.2257414000661,14.2134749331499,13.8322251656463,"6812","STXBP1"
"40068_at",9.31417736959601,9.43092235082142,9.10231983678832,9.0248438537483,8.82888072719613,"6811","STX5"
"37911_at",9.76045851636897,9.43986408319313,9.60749788919645,9.2724791373386,9.48415653453452,"6810","STX4"
"38381_at",9.01520191941772,9.34143481674045,9.0557442041575,9.09187956660963,8.95057093741311,"6809","STX3"
"37184_at",11.5427050740873,12.3976885977733,12.3486665674229,12.1289859661771,11.9888848171803,"6804","STX1A"
"31736_at",8.5206373488188,8.42850682117782,9.05733173262093,9.21558645783385,8.82897991053671,"6801","STRN"
