"","GSM317711.CEL","GSM317712.CEL","GSM317713.CEL","GSM317714.CEL","GSM317715.CEL","GSM317716.CEL","GSM317717.CEL","GSM317718.CEL","GSM317719.CEL","GSM317720.CEL","GSM317721.CEL","GSM317722.CEL","ent_gene","symbol_limma"
"36863_at",8.48000613606277,8.22375748518247,8.16594732625705,8.5368488689854,8.31865471082199,8.46472696394504,8.51046024781052,7.47561126322173,7.60890246783256,7.64885785902684,7.85624292037283,7.86111289716352,"3161","HMMR"
"37599_at",6.80797038567588,6.69530433924532,7.17974296068663,7.42959656309464,7.68417323328063,7.2231844949336,7.41460485430434,6.90079544595613,6.75578361010026,6.96126700613339,6.56789009737348,6.73281522035684,"316","AOX1"
"39704_s_at",10.3316364222976,10.8817852217179,9.94428225490871,11.7050582011312,9.31547621649493,11.4409393255259,9.96764019543156,10.309086188623,10.4269082040219,10.6529828467925,11.2307767047782,11.6124739047859,"3159","HMGA1"
"35345_at",8.18260260413252,8.37905727663549,8.22369533542266,8.49856768974489,8.58050153895294,8.43466259593939,8.71955595133262,8.32160970797054,7.95475487760304,8.21777058779981,8.24987146582624,8.16937493829567,"3158","HMGCS2"
"34517_at",6.52566567921252,7.91991879225704,7.23919657811235,6.62516576868505,6.45566971424914,6.83878667187809,6.63020364861357,7.17438716755461,7.01727293472533,8.29353539382176,8.46075778417058,8.27980921311669,"3157","HMGCS1"
"39328_at",8.44423725632198,10.4025507855381,9.33530391843745,8.62009045999557,8.85954011200589,8.64943807763675,8.99750936279895,10.0645860655008,9.983902895651,9.50566406923071,9.58173380313068,9.701949898067,"3156","HMGCR"
"38425_at",10.331696759712,9.52911482682958,10.426048151664,10.2353633985618,10.7279979844576,10.6148273568774,10.3381318674713,9.88315152685348,10.1242894778916,10.0835392029486,10.1323339068143,10.2411360559439,"3155","HMGCL"
"41231_f_at",14.3582132275715,14.7435797207396,14.2859133240586,14.2630857579148,14.0201456963506,14.2367984560538,14.2212787060184,14.0767713336678,13.9984626386208,13.7323948561566,13.7476384228968,14.063653362307,"3151","HMGN2"
"306_s_at",12.0006234173332,12.430554467391,12.1059572733156,12.4677045753587,12.5437305601492,11.5973995302539,12.5030610254989,11.2707820004379,10.5377514453277,10.2293934543055,10.5624180276997,11.176282682878,"3150","HMGN1"
"38065_at",11.2915792537413,12.112495590315,11.4080281614553,10.9795038945351,11.7250094524111,10.1539579510449,11.3107450193436,9.32679162617844,8.72892194459243,9.01698022161424,9.22149895457015,10.0112429140823,"3148","HMGB2"
"32220_at",7.39248817005186,7.5944843416516,7.38741684495969,7.20079495343829,7.21485802074818,7.20491230433601,7.44030914803773,7.42462465956076,7.13194278481401,7.36535302291492,7.39684120420271,7.45213009733253,"3146","HMGB1"
"37649_at",9.31909982755037,8.88869749790727,9.22048896576134,9.4292516006256,9.17904392581242,9.53028366283259,9.42428423362075,8.8052727212852,8.94694373247743,8.77389792919814,8.62571381395159,8.65215505103698,"3145","HMBS"
"34427_g_at",8.21889884520341,7.51255955135356,8.4565532690589,8.40906965774045,8.26777776278883,8.42351728213261,8.39597916591286,7.81948379574656,7.40547593737209,7.71035920107577,7.60618012216757,7.90236899435638,"3140","MR1"
"35017_f_at",11.4057583920435,11.2602049770532,11.8402431081893,11.9382086791047,11.2980872426788,11.4753157202497,12.1745915964473,11.3110877140065,10.4712792803065,10.6473054335063,10.71209414028,10.9598265265615,"3137","HLA-J"
"40370_f_at",11.5308418925249,11.3526708102781,11.915581958496,12.1649377032773,11.4980282246368,11.5340923373367,12.2932077455964,11.4074707380589,10.4659848251395,10.4981481463525,11.0302410720263,11.2862438108708,"3135","HLA-G"
"37421_f_at",12.159926817561,12.1370588867979,12.7238254766733,12.84756508189,12.1492370803698,12.2070932786264,12.8750156174655,11.9307357031751,11.4352561957118,11.420904024894,11.3120725089855,11.6869983774425,"3134","HLA-F"
"32321_at",11.9742007917717,10.0900987890714,12.6009025875319,12.4032167437414,12.6340085434576,11.1986157349236,12.3697883378927,11.5974522413326,10.8058745841097,10.9544776952208,10.9201257041414,11.9142814887377,"3133","HLA-E"
"871_s_at",6.58738507636639,6.98055706466274,6.71066358274978,6.6015182377665,6.77959280160947,6.89030714613349,6.54930992993615,7.4227779976205,7.96688078219258,8.39627140842688,7.99010502047572,7.48854849013173,"3131","HLF"
"37647_at",9.5528405744426,9.08522248682536,9.49182147945345,9.18290366833522,9.27980009880806,9.44011545553003,9.23606955128015,9.197111811088,9.28569828497914,9.16234192121875,9.02438008079954,8.97204439656115,"313","AOAH"
"32035_at",10.2386992352736,8.41860902211035,9.35633420206961,8.57765513225254,10.2770075687367,10.0446574442248,11.1767001423516,7.6337063595376,8.44494264760555,7.92795746920966,8.18185570809196,8.37182261804768,"3126","HLA-DRB4"
"37039_at",14.519222068543,12.5102028378943,14.6795496349197,13.5724502745855,14.6192063756072,13.8691937121222,14.3880627585732,14.4265843123473,11.8716338257994,12.1116735935654,11.5555440260456,13.2736934497874,"3122","HLA-DRA"
"36773_f_at",11.1074831341977,8.14947434799781,11.2766777481567,9.95117444386741,10.8268383494622,10.1699750947325,10.133249640367,9.24291087166388,8.61673188490058,8.78907029593991,8.74285590794921,9.53421735094181,"3119","HLA-DQB1"
"32773_at",9.84590697350069,8.59663140203624,9.34604990494363,8.80904175068425,10.0897397759125,9.64207151109316,9.83457869459681,8.88670001181923,8.80581214508368,8.75602228598594,8.54766460624197,8.47810845449744,"3117","HLA-DQA1"
"38095_i_at",13.892253747522,11.0510944526357,13.8051378471328,12.40798452398,13.7437672243976,12.9696003320637,13.2828088350189,13.2942495227111,10.7947883938639,10.9489314387283,10.6392872699238,11.4973443102429,"3115","HLA-DPB1"
"38833_at",14.1828339774729,11.8126378321007,14.159649047737,13.005504964848,13.0873336810142,13.4257371529051,13.7679638817865,13.769603801073,11.6570034155027,11.7967668084414,11.4494680526704,12.6317354805242,"3113","HLA-DPA1"
"38570_at",7.36393826735836,6.9078346407157,7.36038343134961,7.49116175973808,7.44221783605606,7.65372339602026,7.31688578909092,7.17255473593516,7.22735161122636,7.21569611625518,7.26993476724128,7.25547724629444,"3112","HLA-DOB"
"33967_at",10.8643521866192,10.3972213620601,10.8784507316616,10.6857147474337,10.8204877710268,11.2271167943789,10.6543875516818,10.6772602103708,10.7267351314013,10.8687765417536,10.8624239112067,10.8331287944805,"3111","HLA-DOA"
"864_at",7.81700504625791,8.06316366245131,7.88035599671599,7.52639058564462,7.52736493784801,8.2480152067963,7.76983586843434,7.27038487470668,7.80053448620279,7.81124159187522,7.7103646489478,7.50460632908968,"3110","MNX1"
"36637_at",9.09985514727555,9.11429932634166,9.44292469107168,9.59532372073125,9.65959889649533,8.75429576136228,9.72454008590634,10.0378578602795,10.3306081721306,10.4445016157724,10.3599533100674,10.5512503143806,"311","ANXA11"
"41609_at",11.6962176768501,10.5481055854292,12.7557792763136,11.0124116308372,11.8563971726502,11.2636207616471,12.0780759871194,11.2150208186198,9.84824432948319,10.2565179715749,10.1136774838083,11.0005318178305,"3109","HLA-DMB"
"37344_at",11.7931421514285,10.0992532557227,12.3183581517671,10.8692934745989,11.8018072392167,11.2328064436439,12.1099038758913,11.1922845648007,9.49474916191538,9.51998704559945,9.8483515382059,10.7212914449441,"3108","HLA-DMA"
"41237_at",14.6040001498102,13.6493164183167,14.4507321709283,14.5433413155956,13.6799541770364,14.2910414297202,14.668299919174,13.829516799374,12.3821421601913,11.7685776835226,12.6609727214441,12.945310492285,"3105","HLA-A"
"37670_at",10.2338414518072,9.49940163306252,10.1802886027456,9.65635063335423,10.1503929280436,8.97467335852432,10.0047313319726,10.1026938885053,10.2387769859106,10.4830539360242,10.8411355643071,11.0217396313611,"310","ANXA7"
"38528_at",8.31396073491037,8.92382269394973,8.67113626433932,8.58261513619016,8.4125223212596,8.93762818478748,8.51669322893913,8.71690401493764,8.89181735998255,8.90847417831617,8.92127576956525,8.74001481679593,"31","ACACA"
"40964_at",8.54205114165405,7.74812325860501,7.67044522047211,8.81598135419217,9.19663762437918,7.15463184352138,7.66760019606218,7.07380631799975,7.20339308675051,7.17563800047728,6.97560255719773,7.06035821071942,"3099","HK2"
"36175_s_at",8.8123129106035,9.45490381415354,8.96083236737913,8.94321535218581,9.52699509386515,7.78404320021386,9.23430830876326,9.91319616719354,10.4365246031652,10.1739414209849,10.0851195457217,9.70738582983087,"3097","HIVEP2"
"34380_at",11.1929520787889,10.9040138032666,10.8125427855167,11.1625357048941,10.8324691054065,10.5426724167632,10.5956008471628,10.9829876054534,10.8266258644584,10.7363797163033,10.6409652646847,10.8481455677467,"30968","STOML2"
"35251_at",7.01541208002504,6.76483205648521,6.99296573562054,7.02262221945885,7.23867539480598,6.55533546210692,7.12492351683697,7.52154187730413,7.20783628463809,7.42623405114849,7.00022859139122,7.14593936201849,"3096","HIVEP1"
"1009_at",12.8676221449894,12.4884731737938,12.284261649163,12.4602211883837,12.0764898220435,11.7046472684488,12.3338543172831,12.8223624285831,12.9925440885755,12.9795334941038,13.0385139310043,13.2055943424332,"3094","HINT1"
"41061_at",8.28278612421624,9.20503157258418,9.10314145889569,8.39861181745825,8.42439655001274,8.38429262905526,8.67274818631471,8.07750331216137,7.89395098376401,7.96061835899203,8.29200431350417,7.94313562920726,"3092","HIP1"
"1039_s_at",11.2573620860311,9.88217107899381,9.77671818772685,9.6300639949453,10.6048917873778,9.43764692158223,10.4896442716265,9.33930222504784,8.51618508063184,8.9454192170144,8.80405958125526,8.86944973136014,"3091","HIF1A"
"39082_at",10.2383589618582,10.3219671646424,9.95610314148683,10.0053432117811,10.4125292866202,9.61907751590826,10.2242475778693,10.4334112606068,10.8315681505091,10.7778374236343,10.859860982519,10.2978085997941,"309","ANXA6"
"37497_at",7.24436187553777,6.83643551173272,7.01519027154971,6.8774477850256,6.81039770140818,6.89589553463317,7.15771300193909,6.77003099708375,6.69321857198552,6.73127060844041,6.82023006469514,6.60736685828168,"3087","HHEX"
"689_at",10.1910290073715,10.2800431148318,10.3611902443244,10.4720139618342,10.2375899605277,10.5652291543109,10.1757410590022,10.3991874266459,10.1188866154472,10.7462418455289,10.6016744864802,10.5387390129852,"30850","CDR2L"
"37901_at",8.14119708611335,8.31987827885246,8.25328786451163,7.95272118045375,8.65117685723747,7.85893076626408,8.10264427361702,7.86216368081472,7.96693521536856,7.88254916418038,7.79127945762761,7.65649669927573,"30849","PIK3R4"
"1148_s_at",7.11049487193531,7.06326536795301,7.65576449788059,7.94257772221766,7.22326563402821,7.23776953579859,7.25393126117022,7.82288561108745,7.82286818823148,8.09504651090624,7.69983166798403,7.59703707140217,"3084","NRG1"
"37938_at",6.6278013785877,6.64030033913264,6.7813554354374,6.81689664852809,6.93788912651101,6.886713507194,7.17141539288714,6.61254477643124,6.6649451683902,6.71757809047273,6.69354792481176,6.57020888398055,"30836","DNTTIP2"
"37747_at",11.2777677886583,9.99821658595182,11.2694555096095,11.3430548878027,12.0511670311437,10.4733895550037,11.3931604292962,11.0306831973127,8.86513358086784,9.74088893698122,9.58740458279433,10.6054808424689,"308","ANXA5"
"38913_at",7.62705828867631,6.9252918003182,7.66726088129183,7.82508053507147,7.69384038453822,7.26587259481105,7.96711627866927,7.5983439777308,7.34446896526629,7.20052946249375,7.37100554097588,7.06417717725768,"3077","HFE"
"32250_at",8.90845843821622,8.45247245921421,8.45178357216558,9.40953987435971,9.12740724503842,8.88059471498359,9.3176699838312,8.83752766916196,8.72639326970444,8.80164710751363,8.60406491352097,8.40025255635532,"3075","CFH"
"39340_at",11.1390642572134,10.4905122082668,11.3122253804124,11.1385960675065,11.2791419348968,11.0434318695337,11.4026768464525,10.8468622837513,10.6540732969196,10.7994101375617,10.5736167524813,10.773784012294,"3073","HEXA"
"37845_at",7.78185248225131,7.36061753555991,8.49888389535976,7.53360769099432,7.46508734848103,7.24027981195223,7.81576507405601,7.38449689647111,7.55079147466466,7.1777231406462,6.98967996487541,7.26890155135639,"3071","NCKAP1L"
"37374_at",9.00435461379538,7.3349479547504,8.79034532879848,8.57056523739437,8.48371584960797,7.65539688493047,8.68889251176679,8.87056342797697,7.52057054018281,8.2064719752574,8.20349442397256,8.17025978761425,"307","ANXA4"
"31504_at",10.4359780641043,10.071843767354,10.2548991468531,9.8037830463602,10.1992375206503,9.52968838008151,10.9754604985625,9.91470262381404,10.0191813124402,9.85519998881942,9.69096063440996,9.74023833847867,"3069","HDLBP"
"36446_s_at",11.7325131327921,11.6486508462286,11.7619621003348,11.6209581337482,12.0750351841145,10.8627906062211,11.4965402180677,10.7570432745484,10.3451390426203,10.4439550925202,10.9058387915976,11.2308992326778,"3068","HDGF"
"34368_at",10.0955506102397,11.3340109032573,10.6835086402861,10.5436014401624,10.318744250147,9.26817391708729,9.97834882553455,10.0091054502323,9.80428052654872,9.92050600383733,10.0612351088779,10.1510994956276,"3066","HDAC2"
"38771_at",10.9530005818913,10.9599517612371,10.7812352394067,11.1793087509634,10.9396859450318,11.145459264434,10.8923590984392,10.6290296547871,10.0467646237123,10.0515395023396,9.88510428160513,9.98992225956179,"3065","HDAC1"
"31820_at",11.1187389806898,10.011801627736,11.4139362603338,10.9829092643778,11.3046880280003,10.401542465564,11.5104934441063,10.7848407944832,9.68389952579118,9.69707258571319,9.72749382764829,10.3034333595821,"3059","HCLS1"
"2045_s_at",8.5773521569519,7.85217443644699,9.04663084689692,8.79840772650296,8.368966620229,8.51434665437625,9.02279695861338,8.16982620313757,7.8003497994906,7.67327557332431,7.75581693154699,8.27213587674077,"3055","HCK"
"37910_at",9.04310507844207,9.41602658706036,9.04533522306147,8.85865654432126,9.19041588553149,8.69326652557895,8.86432983707824,8.82539733347276,8.57104005751842,8.9881066839505,8.71349738394702,8.66435538955897,"3054","HCFC1"
"38943_at",8.86017563922172,8.753349344478,8.209741839157,8.8269677723885,8.18550205453765,7.89325035654067,8.30519241513406,8.31384870713998,8.43197503178352,8.27777776828127,8.21875585251965,8.15533563484258,"3052","HCCS"
"41617_at",9.40403480088048,9.12778141701306,9.18587912791485,9.50011679787885,9.25374753456251,9.534183832136,9.3513589519902,9.26874869346238,9.45129541496965,9.38959880663798,9.27567745510984,9.56811839604394,"3046","HBE1"
"33516_at",7.99739614083411,7.24401517642743,7.20795531645955,7.69835585224672,7.18457811801026,7.89526009846198,6.93716728945406,7.22044749389338,7.79107887589258,7.24722424324004,7.1183957924976,7.42472076789549,"3045","HBD"
"31687_f_at",14.2160758808658,14.0867771079202,11.6662911566108,15.1298905920815,14.6665713618224,11.777833533527,13.7638779312861,12.667083553736,12.5502966868566,12.8033786325634,13.4139887653837,14.6462973666148,"3043","HBB"
"35396_at",7.7970996137581,9.28287467909724,7.28315910915353,7.95162573682645,7.89596590271503,8.01813195643435,8.24211745882521,7.14025063035662,7.13801547400251,6.70727139711933,6.60246605792017,7.06003025914252,"3037","HAS2"
"38768_at",9.60531383589824,9.18962042326801,9.41450953974024,8.73317869552553,9.35786578642614,8.34928804864973,9.11008242182801,9.46058553658918,8.42424667570906,8.70870022217273,8.77942861464385,9.12436345010448,"3033","HADH"
"39741_at",12.7114987067712,12.4332734388751,13.037969343935,12.6633775705567,12.7624146240757,12.1465088977063,12.9048242743541,12.9066544461782,12.2954183747258,12.3108669044446,12.5540537910385,12.5507801736549,"3032","HADHB"
"36952_at",11.9216678552581,12.2603744248237,12.1281664287885,11.8681129729981,12.0885579098391,11.4235963600599,12.0716170438259,11.8540390800852,11.6421562675642,11.3165690443704,11.3393169440658,11.4524265969536,"3030","HADHA"
"31684_at",10.2322786529399,9.49409579873775,9.55929925550879,9.71027433509667,9.96771237618061,9.71767534366562,10.1993855271118,9.2357239848392,9.3789717735277,8.68263557950383,8.79798748732622,8.80894448397328,"303","ANXA2P1"
"40120_at",10.6879093102791,10.9588401915752,10.6731081063794,10.1911722372833,10.3627747935058,9.79855063892796,10.1582572401158,11.2214491724477,11.6108409857684,11.3022800906948,11.0472204153202,10.8541903748834,"3029","HAGH"
"40778_at",12.0654762975214,11.6890102666396,11.6196042589033,11.3885318087927,11.7072135436415,11.1414219728517,11.5747273281022,11.2705014987001,10.7370978440487,10.1434992513337,10.1481001313637,10.7053520240541,"3028","HSD17B10"
"757_at",9.58071858647673,9.3100401829242,9.00440667311777,9.48301127739325,10.168953061065,9.03605069426893,9.9582136512294,8.27729816407278,7.95383307262302,7.82637248467121,7.82283918410174,8.07202597681462,"302","ANXA2"
"38576_at",6.98973213414241,8.283381035591,7.60815497862651,9.38554928322421,7.34185731298734,6.77308003668269,7.59344074602922,7.0678998477068,6.85693370073558,7.22430502699531,6.94834966276406,7.55619711494008,"3017","HIST1H2BD"
"39337_at",10.762508513652,11.4298004939678,10.4334375180168,10.6714125531109,10.7214192866992,9.92212139844712,10.9696251061816,9.66268294089836,9.92238760873826,10.356143616151,10.8166475388798,11.3333845647969,"3015","H2AFZ"
"40195_at",10.1979338969122,11.0299436467583,10.4069459524087,10.2588872940412,10.9757580265139,10.048038115029,10.5985283220153,9.81295201057302,10.0015302631356,9.81706254688577,9.61091647269997,9.96493605389803,"3014","H2AFX"
"37403_at",11.2901049400607,8.52708894475682,9.99305239361226,11.2080931597238,10.8544290632488,8.44656784826645,9.40668004547289,10.0300539440634,7.94970063655206,7.33063204483547,7.2016896573213,8.84077648439076,"301","ANXA1"
"37018_at",7.89818902686303,9.6081326252201,7.47480896715169,9.37603591392701,8.14141444778678,7.83580656488291,7.87746537037342,7.25755192727037,6.98563010046044,7.18245009084582,6.99950433153937,7.12297680557012,"3006","HIST1H1C"
"33386_at",10.0746128924315,10.0535406838947,9.31909893968563,10.034420548566,9.62277104529648,8.63698994386077,10.4191117917853,9.59154114311112,9.00019630382786,9.52584795015919,9.04629565465883,9.43329469658521,"3005","H1F0"
"36280_at",8.23789064186538,8.33958222124263,8.35750893495624,8.63209750330532,8.56640796598534,8.91707890881413,8.63121215811632,8.78817511707616,8.39469127539328,8.39226062659024,7.98240521906576,8.20112752395345,"3003","GZMK"
"35347_at",9.36281331222864,8.77710001544978,9.41292655333055,9.96985643473652,9.93213766600041,10.0304987137836,10.0982318989004,9.29696816147201,9.18633128737876,8.83663777865545,9.0877648021533,9.31954771043832,"30008","EFEMP2"
"36417_s_at",9.98235285602504,9.54886142621178,10.4337888329044,10.3227767141181,10.657361753459,9.04646503156818,10.1006930146121,9.99006226230524,9.75183483079202,9.66256425261223,9.53410214867125,9.79144655199057,"30","ACAA1"
"37915_at",8.80329923404571,8.97092911198342,9.33731859442844,8.83916101366792,9.11004713755277,8.62046789910803,9.37970506844207,8.75030589984534,8.63228152195011,8.55984739346596,8.43378198310804,8.4966806858252,"29994","BAZ2B"
"32370_at",8.09205363932224,7.58692254432737,7.96707210112572,8.01142399560293,7.98165376809179,8.56104735181095,7.94891521704274,7.84546743657509,8.07769595409532,7.82351391932426,7.99384595311508,7.85434510788135,"2999","GZMH"
"31846_at",11.5600673779148,11.4762359302968,11.6152143310178,11.8841712473701,11.8431326543702,12.035350808025,11.9421448487964,11.9275496722072,11.6870814076991,11.8733308683092,11.8624128889464,11.8834017731212,"29984","RHOD"
"34824_at",10.2695745994503,9.29009996040702,8.95117925584887,8.81390125690457,9.34820533014091,7.94366442932875,9.29610735572929,10.0464246030827,9.84619844312074,10.2789778598167,10.7380027297298,10.4820750898925,"29978","UBQLN2"
"37299_at",9.71765096297358,9.50675758719815,9.42900376835308,10.1956803863073,9.85129650143933,9.52362753907272,10.1440923165608,9.49280655187158,9.18639329629561,9.34073377714255,9.35986348797473,9.27071572542434,"2997","GYS1"
"37842_at",8.78816948271943,6.19554163740584,7.16280147524939,8.25893057850082,9.76736121293852,7.37445395849924,7.09780702496914,7.34008347133311,6.85277311425036,6.35550550679776,6.5570551871098,6.71272523519135,"29969","MDFIC"
"40901_at",8.24261977998729,8.27413312923121,8.17337356426843,7.95930096782387,8.43792718044389,7.89597505640785,8.6200422525349,8.26151016908842,8.15606625249941,8.47276295891219,8.56184209020151,8.57214826375368,"29966","STRN3"
"41025_r_at",7.17553105055543,7.62192361018524,8.0387431850182,7.8547066945608,7.82588632921928,7.46947105569937,8.08999310831826,7.70848958644774,7.6781065581579,7.97584113728888,7.79428438967231,7.71856190980172,"2996","GYPE"
"38119_at",10.3513959131197,9.33624809855623,10.5802622231326,10.6061333967799,9.89452066671554,9.9595801544573,10.813419619655,10.3079395299467,9.4658887791589,9.69819683570786,9.74171497963388,9.92640962796233,"2995","GYPC"
"41026_f_at",7.69693490240368,7.60824338056499,7.85681834092213,7.74562956170825,7.61013601421191,8.11729243159511,7.82629250489719,7.68732482296595,8.01682189821335,7.71826418972165,7.66223960583267,7.62820360127865,"2994","GYPB"
"39815_at",7.91472187264837,8.07198120351404,7.74186951353137,8.00110960290903,7.77559296086479,7.82021513745797,7.39567796619785,8.14102022340924,8.22056427899949,7.98514662795785,7.82912873735772,7.8912383982292,"29937","NENF"
"40876_at",9.58654836525284,9.44231833146972,9.8538651821147,9.77275790324772,9.8101068512553,8.76235493175039,9.59434302748713,9.56716436457804,9.16529134529688,9.46792868877579,9.31404214707899,9.84162694299635,"2992","GYG1"
"32942_at",7.42349577853919,7.80635103392234,8.06238778117762,9.01738301035443,7.85660146335952,7.93196906436586,9.11666862748669,8.16379147886739,8.4379561385577,8.05067321578493,7.86127601135721,7.86258958005597,"29906","ST8SIA5"
"39262_at",10.4916384905199,10.9487703829512,10.4047421535759,10.2404924361262,10.0123216995939,10.6533520105159,10.2088627007042,10.5187775539846,10.6091938200466,10.5990627784756,10.3874049807459,10.3366926816773,"29901","SAC3D1"
"33308_at",11.6473051987796,11.0066131821455,11.5177052817698,11.8000240978641,11.3197818173386,11.2884888037259,12.1987912355496,10.8350962595558,10.4877104319127,9.98130407509772,10.1939463279946,10.2779109881861,"2990","GUSB"
"39102_at",7.24220188408653,7.95617941647226,7.8587917125454,7.75268441120529,8.07543653428826,7.56242342067662,8.34082002944468,7.923396531987,7.32830707714291,6.97626569032456,7.13227786684117,7.42894911465677,"29899","GPSM2"
"39344_at",8.34354487566386,8.87269291995644,9.24048569124471,8.68240757839585,9.06568047534769,7.45506083342331,9.25008753359963,8.4418105479273,7.64087501581294,8.32913864206505,8.56846005275777,9.0659067991064,"29896","TRA2A"
"32577_s_at",7.31193784523388,7.6087943850635,7.1618221212494,7.44075054765343,7.08449395764986,7.31231815759695,7.44860588015174,6.95590605936903,7.20847419488108,6.9698647109361,6.81604194832638,7.14626016466876,"29893","PSMC3IP"
"38476_at",9.74931268746711,10.2289740279763,9.64902209329351,9.5453675966131,9.20349855708056,9.19978054680089,9.30304675431247,9.23721396724967,9.43859286785105,9.51944806234252,9.38811527117663,9.33814082557393,"29890","RBM15B"
"36930_at",8.80454477917499,8.68322009769819,8.78340668505804,9.11212352857265,8.68652708491213,8.37227206679342,9.1130040782582,7.89394803037396,7.97106034626582,8.18217741747822,8.14579000950619,8.16124639125511,"29889","GNL2"
"905_at",12.1294046988441,11.6730323236413,12.3684298589961,12.5231492324187,12.1721265796657,11.4091208182401,12.0730710474541,12.4797900972266,12.8057911632749,12.6701277574991,12.6190716688952,12.9813959976323,"2987","GUK1"
"32858_at",10.0456145903565,11.0363890843567,10.3651010378055,10.5993647971695,10.2789871573903,9.97668327785329,10.4752141689043,10.1045530684844,10.2604671646546,10.3685909628944,10.0051783009655,9.83661215716156,"29855","UBN1"
"37243_at",8.06435890553281,7.76912828996063,7.44198903809299,7.35870986127366,6.95801011535617,7.25384279607126,7.99051281572861,8.96560221744251,9.98934950869895,10.0096155604944,9.86540023193625,9.73918152823766,"2983","GUCY1B1"
"36918_at",9.2854689659971,7.82966182184931,7.93937831283444,7.83794372319434,7.74860002097305,8.5005235617914,7.86414883331437,8.60355694069649,9.52291903255258,9.89932419870918,9.67583925656649,9.00909022696433,"2982","GUCY1A1"
"40352_at",8.69817673779717,8.7655123196044,8.96972307923616,8.88294667914745,8.96528880356055,9.27960831327982,8.96937593347868,8.83837280219404,9.27288015610445,9.64869890591417,9.5454018379318,9.399978680123,"29799","YPEL1"
"40640_at",8.82718576398996,9.19070394105713,8.92565120612822,8.90620696588955,9.12746956022287,8.97539575551619,8.72375908851092,8.87821001431062,8.63053041946848,9.18567959832951,9.019361165663,8.80894345725976,"29781","NCAPH2"
"37965_at",8.17322222541582,7.74900295127109,8.15616143684516,8.33276443018468,7.98271564481622,8.47081770302519,8.8110511888154,8.47872696017874,8.56996665792685,9.13978632253047,8.97890716428229,8.78143976304657,"29780","PARVB"
"1255_g_at",7.24997386061116,7.15481433629703,7.50006666352833,7.58945246494391,7.36293261147692,7.61325985557,7.14847446620103,7.20769265155794,7.85403376850713,7.84358140291532,8.05593060615901,7.69769955948008,"2978","GUCA1A"
"41816_at",9.0315297759629,9.11678685425968,8.84322223600399,9.19016060857577,9.02081685079969,8.96201391567857,9.0738653594419,9.25023604813041,9.49218748362019,9.14190588411982,9.22110944819595,8.87388292941584,"29775","CARD10"
"38242_at",7.18469672663747,7.47136291802681,8.3699768373861,7.47205568497599,7.42415612375604,7.66586522096434,7.99796637754223,7.84312283620921,7.59386804916468,7.51563843042179,7.32642436841974,7.79373367486193,"29760","BLNK"
"36932_at",8.95860113305208,9.03492246760238,8.80008685191918,8.74006342546507,8.98096148836956,8.44217042723294,9.00279636912638,8.67587442957851,8.22760836843913,8.41555905275787,8.0883427054118,8.37400167426066,"2976","GTF3C2"
"35671_at",11.7768529696213,11.9870884411889,11.5925439328419,11.6127407074454,11.5895906980449,11.369413514188,11.4585708987053,11.7896966891029,11.6319172110408,11.361812828095,11.470613449222,11.3008568491748,"2975","GTF3C1"
"36188_at",10.6261870789184,10.7230999043532,10.7944658140247,10.826435349112,10.0924006552971,9.65147040893751,10.8951255323013,10.1807663121901,10.0437503927185,9.94538529266505,10.2440927523442,10.6246069134681,"2971","GTF3A"
"41371_at",8.85320809910826,8.93356910729861,8.47382841466331,8.53946750440294,8.27782941678168,9.18214213424279,8.28541982179865,8.30668171536501,8.42648997268701,8.98760568014096,9.09192317796552,8.94961673600363,"2968","GTF2H4"
"40754_at",8.4240372007388,8.60521435785178,8.76754166502513,8.73085402424762,8.86885801495124,8.46523048856782,8.82352558558978,8.51624009728663,8.24515397694772,8.42014984620478,8.57117761864334,8.74827616452642,"2967","GTF2H3"
"38782_at",8.6486743946301,9.7445327370231,9.08161203302365,9.22574050568694,9.31343085827277,8.48514923138183,9.50907454040471,8.90778579287079,9.25057129194187,8.95946738434939,9.23680419301656,9.183137047254,"2965","GTF2H1"
"36510_at",6.86348577706179,8.2718034347855,7.75182078801816,7.48292146435616,7.66302544935712,7.53608403939528,7.74819732747341,7.75425102104477,7.39168528176508,7.33520725933733,7.35254336931786,7.41293020695895,"2963","GTF2F2"
"36826_at",10.7860346259697,10.7633110172661,10.5792096498846,10.8350345888884,10.7132529639077,10.8991373141864,10.6476952953694,10.8797333968848,10.7077844685176,10.9402134406178,10.8432831116026,10.8422278768434,"2962","GTF2F1"
"37295_at",9.93514056136532,10.4875850454461,9.96804488515575,9.98728347143209,10.0172847850733,9.61511820649505,10.1214026938429,10.1041864010092,9.71787268906505,9.68336615651404,9.83424142373225,9.67910011386446,"2961","GTF2E2"
"37882_at",8.52278055743569,8.94004966869516,8.62820225634992,8.42889218649161,8.85170761313612,8.27353145812152,8.72001423698508,8.28122199752051,8.35737004717972,8.22713744935565,8.36821972282395,8.36124387587316,"2960","GTF2E1"
"37381_g_at",8.90027736676094,9.15436153833048,8.80747956007884,9.00499965038481,8.72494676591901,8.52714296314943,9.00922112227793,8.69901624812565,8.94903410659062,8.57423130824472,8.63221566283646,8.83105393340172,"2959","GTF2B"
