"","GSM525014.CEL","GSM525015.CEL","GSM525016.CEL","ent_gene","symbol_limma"
"218969_at",8.49077252863889,7.99094819284218,8.36356242838565,"51025","PAM16"
"218034_at",10.9942250213825,10.6812826435972,11.5604984198514,"51024","FIS1"
"220103_s_at",5.83295032947477,5.88216870000951,5.30384531766412,"51023","MRPS18C"
"219933_at",9.39651404283287,9.0312196767281,9.06985878631322,"51022","GLRX2"
"222499_at",8.10901156750394,8.0939155737934,7.7708350119358,"51021","MRPS16"
"203259_s_at",10.9615967048691,11.244511833965,11.0097938741063,"51020","HDDC2"
"218628_at",9.37661911673428,9.54070722011946,9.70898025156165,"51019","WASHC3"
"214764_at",6.09635197350264,6.19870447563632,6.17675717153636,"51018","RRP15"
"219203_at",7.97601393510233,7.84739010720494,8.04915529807742,"51016","EMC9"
"218170_at",8.38887768038023,8.61347300449797,8.1684520830465,"51015","ISOC1"
"222609_s_at",8.47857463700189,8.15719804771754,8.29665415682325,"51013","EXOSC1"
"229835_s_at",7.35279688985933,7.99935610473662,7.2637936934192,"51012","PRELID3B"
"218504_at",8.72025901440871,8.4875634769137,8.71688836935178,"51011","FAHD2A"
"227912_s_at",7.1602288970743,7.3776302728374,7.27840096259069,"51010","EXOSC3"
"219738_s_at",10.1409358728426,9.93479546441582,9.92285616319334,"5101","PCDH9"
"218333_at",8.32957639375976,8.45224296994173,8.63340130296784,"51009","DERL2"
"219336_s_at",8.14353019222975,8.17381088936637,8.49447835647739,"51008","ASCC1"
"225037_at",7.96480451677442,7.94212242695698,7.71281816054701,"51006","SLC35C2"
"218760_at",7.0578330993652,7.0152092208112,6.96134360857245,"51004","COQ6"
"222867_s_at",9.4773990295741,9.14072061058173,9.31630452482634,"51003","MED31"
"219030_at",8.01318707008249,8.10699701276056,8.44039642925042,"51002","TPRKB"
"219363_s_at",8.2372227539804,8.16217248448024,8.03934896710603,"51001","MTERF3"
"231003_at",4.64388196828598,4.79794918882786,4.51161902738619,"51000","SLC35B3"
"206935_at",9.47466362339341,9.16509943427905,8.07407504058091,"5100","PCDH8"
"227962_at",9.28782858248674,9.07177524382125,8.93308745050686,"51","ACOX1"
"202195_s_at",5.69657639865153,5.9622241880716,5.89008357808869,"50999","TMED5"
"228640_at",10.7112664938142,10.5930686450925,10.0679538967766,"5099","PCDH7"
"214564_s_at",5.29615014698611,5.07506663093535,5.32876145370897,"5098","PCDHGC3"
"203918_at",6.79248540390901,6.51053898687507,6.41994714950716,"5097","PCDH1"
"212694_s_at",8.56689450326222,8.29387961213525,8.90723245291692,"5096","PCCB"
"203860_at",7.2489144872812,7.20943575189583,7.12301805372543,"5095","PCCA"
"237248_at",5.34288462995282,4.96588590755218,6.56404965953444,"50940","PDE11A"
"229467_at",5.10847648373964,4.8803500694968,4.87945319146161,"5094","PCBP2"
"227526_at",5.82112075385928,5.77019024507145,5.6002312785415,"50937","CDON"
"208620_at",9.72562246581754,9.61495722681786,9.74331970467517,"5093","PCBP1"
"203557_s_at",7.83242351573595,8.11462689509009,7.82896799359945,"5092","PCBD1"
"204476_s_at",7.61509330305779,7.96223009206102,8.61224172572979,"5091","PC"
"204082_at",7.32204528667397,8.02708438363487,7.55657818062666,"5090","PBX3"
"214132_at",4.50464162662566,5.73754436073005,5.15110399534446,"509","ATP5F1C"
"211097_s_at",5.16326046769933,4.88936374787862,4.75713485365301,"5089","PBX2"
"205253_at",6.1135425746977,6.19547272050605,6.23253884142215,"5087","PBX1"
"218450_at",9.70588563329168,9.69191494874299,10.1126734237942,"50865","HEBP1"
"227566_at",10.1912452439364,10.2501851290949,9.79485650840528,"50863","NTM"
"226106_at",9.57061904046957,9.67068718533512,10.5792260734365,"50862","RNF141"
"222557_at",11.3467038850981,11.1496138155123,10.8310258933626,"50861","STMN3"
"206433_s_at",7.80891059597461,7.58168398409978,8.28395920240717,"50859","SPOCK3"
"219947_at",5.67978927915404,5.81655474996843,5.65533907279898,"50856","CLEC4A"
"205245_at",8.1876237480113,7.70083292356167,7.79433080197101,"50855","PARD6A"
"222968_at",6.79422978439873,7.57152067051411,7.1689529408423,"50854","SNHG32"
"224097_s_at",6.76463897289219,7.19848304284395,6.64045732324404,"50848","F11R"
"235762_at",6.44532480677027,6.62192141305085,6.91116321705931,"50840","TAS2R14"
"221397_at",3.44068093341221,3.88785451444526,3.52631781808391,"50839","TAS2R10"
"221392_at",4.77951023334329,4.64935311908261,4.54204040828231,"50832","TAS2R4"
"204449_at",7.81200062123289,8.0441610121436,7.71397119154202,"5082","PDCL"
"215093_at",7.29621079749457,7.33100769287813,7.07548438170654,"50814","NSDHL"
"209029_at",9.60159282971985,9.33096299686822,9.17071844980587,"50813","COPS7A"
"1558102_at",8.51288752032971,8.19231331341254,8.14674763135508,"50810","HDGFL3"
"229204_at",8.40974502015471,8.83352145979142,8.55206348583192,"50809","HP1BP3"
"224151_s_at",7.84474643429192,8.02861094523061,8.18327719204013,"50808","AK3"
"236533_at",5.08705577006658,5.00908865253877,5.01943405634446,"50807","ASAP1"
"229464_at",8.38117825913321,8.29901072797275,8.19741368906334,"50804","MYEF2"
"235795_at",7.29479146832292,7.89634495902118,7.60156724960497,"5080","PAX6"
"226223_at",6.05400807381216,5.57185296869879,5.65460359653899,"5074","PAWR"
"203905_at",8.57389942858484,8.32216289627861,8.71624876630717,"5073","PARN"
"243318_at",5.3873934223687,5.94510403265837,5.6342037694744,"50717","DCAF8"
"1555668_a_at",3.99814397787559,3.84917826380745,4.00919778053775,"5071","PRKN"
"224940_s_at",4.31314566113997,4.45711873963426,3.82620188943189,"5069","PAPPA"
"205815_at",4.08874337632711,4.38901090847657,4.29331147901146,"5068","REG3A"
"229831_at",8.53861270027231,8.54964209638418,7.93751605048289,"5067","CNTN3"
"214620_x_at",9.02052649422449,8.8352402200333,8.53101909761499,"5066","PAM"
"230458_at",7.27512624716237,6.8982340088789,6.86269193130533,"50651","SLC45A1"
"218501_at",8.70195088828089,8.79620666367965,8.76304318487328,"50650","ARHGEF3"
"205109_s_at",8.48491940185892,8.46812986342388,8.70209948986379,"50649","ARHGEF4"
"223310_x_at",10.1317460185453,10.2663556861079,10.2144743581491,"50640","PNPLA8"
"203859_s_at",8.88437280949933,8.7303783798623,8.99460515093243,"5064","PALM"
"219896_at",8.71217330876838,8.29565473040517,8.29703206288599,"50632","CALY"
"229201_at",9.82236891170454,9.90426948823593,9.31456495351756,"5063","PAK3"
"217099_s_at",6.8102252763383,6.78660354123888,6.71447647153736,"50628","GEMIN4"
"213072_at",7.23336830794064,7.09577838304795,7.38891523420106,"50626","CYHR1"
"220275_at",4.99688721336112,5.05295597958127,5.28665465457751,"50624","CUZD1"
"208876_s_at",5.36475609608492,5.12108344395662,6.04548446209111,"5062","PAK2"
"226659_at",5.5717420662291,5.84846632806756,5.7039563178311,"50619","DEF6"
"209898_x_at",9.16379766571716,9.3908667523156,8.95007658980264,"50618","ITSN2"
"220197_at",4.57463524942314,4.2075598723185,4.39998654826939,"50617","ATP6V0A4"
"221165_s_at",5.44618719194356,5.28338571568392,5.28962796451491,"50616","IL22"
"237753_at",4.35730717662232,4.36888444028585,4.09462927568587,"50615","IL21R"
"229451_at",7.04365717676535,7.12193681137561,6.95274980826019,"50614","GALNT9"
"201322_at",11.6778298843058,11.6992194611618,11.4730336254556,"506","ATP5F1B"
"209615_s_at",7.77750578506231,7.63307586166072,6.56470554396492,"5058","PAK1"
"204614_at",5.20831407432425,4.58361309342619,4.69782272220592,"5055","SERPINB2"
"1568765_at",4.3657798293011,4.37368249574611,3.97608860930364,"5054","SERPINE1"
"208680_at",11.860750215691,12.0599068405499,12.0312239878442,"5052","PRDX1"
"226372_at",8.15444226339057,8.4781471148183,8.197815066163,"50515","CHST11"
"219152_at",6.56927426565335,6.33231183593275,6.66428249260153,"50512","PODXL2"
"205232_s_at",5.42398692634653,5.64416427038018,5.62642275692634,"5051","PAFAH2"
"218975_at",6.67492721155999,6.46287635339092,6.48158982361474,"50509","COL5A3"
"219773_at",3.95189819381632,4.13764551705446,4.11584695518384,"50507","NOX4"
"203228_at",8.27537759680866,7.66962512267451,8.20990174360108,"5050","PAFAH1B3"
"224777_s_at",10.4048592522194,10.4297253922011,10.3174130017027,"5049","PAFAH1B2"
"214246_x_at",9.073076013758,8.88281801253315,9.51107894582665,"50488","MINK1"
"213524_s_at",5.93964710493826,6.82654881289432,6.51415294508856,"50486","G0S2"
"218452_at",6.59448849982749,6.40406322861003,6.8269620716867,"50485","SMARCAL1"
"223342_at",7.66129280495336,8.25678319536653,7.96919102968407,"50484","RRM2B"
"200816_s_at",10.8639445569546,10.7463844353354,10.835171588945,"5048","PAFAH1B1"
"242662_at",4.45704574629832,4.42176871775694,4.3097407682366,"5046","PCSK6"
"208113_x_at",9.96791753116514,10.1067660361079,10.0179302332122,"5042","PABPC3"
"211941_s_at",12.7666345048479,12.7700344345045,12.6104527657398,"5037","PEBP1"
"236311_at",7.69680178570316,7.47613515072948,7.83805289491473,"503693","LOH12CR2"
"228116_at",7.07305635813557,7.47865947098134,6.89299641504865,"503639","DUXAP10"
"214794_at",8.1202554792177,8.23872325344627,8.05205092676207,"5036","PA2G4"
"200656_s_at",7.88093190029685,8.1587476230259,8.22554790144251,"5034","P4HB"
"207543_s_at",7.23731485840356,8.05304465006871,7.9823273624037,"5033","P4HA1"
"221466_at",4.8816734377948,4.71713189804372,4.73719739965719,"5030","P2RY4"
"207455_at",4.47501265568195,4.57158388782183,4.29795046249293,"5028","P2RY1"
"207091_at",6.83634993288308,6.64879070654528,7.27394534083917,"5027","P2RX7"
"210448_s_at",7.91818239397649,7.38478535353923,7.17382884065157,"5026","P2RX5"
"204088_at",7.25384746955208,7.05814638552893,7.56488988486255,"5025","P2RX4"
"206825_at",5.90142196808064,6.73387311815823,5.79596601370484,"5021","OXTR"
"202780_at",10.2087815819179,10.0814746896343,9.95134215232629,"5019","OXCT1"
"208717_at",9.62331201735219,9.49344113644409,9.40074443510562,"5018","OXA1L"
"238839_at",6.23566710022939,5.83392402137277,5.95927571079023,"5013","OTX1"
"206908_s_at",7.02435352490682,6.58643636884556,6.9498271082704,"5010","CLDN11"
"213591_at",7.61543687673242,8.0153646530265,8.54832539813113,"501","ALDH7A1"
"1563051_at",3.40651603144684,3.57296734321304,3.84949125677447,"5007","OSBP"
"204981_at",6.25174933111288,6.29082413384873,6.61264563231307,"5002","SLC22A18"
"204957_at",8.8412659925261,8.73971296904187,8.541175200001,"5001","ORC5"
"203352_at",7.53368620544047,7.44072357010562,7.2056488153646,"5000","ORC4"
"200793_s_at",10.3202041688716,10.505489385296,10.570090544073,"50","ACO2"
"235423_at",7.94606167795443,7.94393338705828,7.98588387877283,"4999","ORC2"
"205085_at",4.22610657503336,4.30303266932299,4.35122469189487,"4998","ORC1"
"221386_at",4.23112321230381,4.08329090921211,3.9942176093846,"4995","OR3A2"
"221464_at",5.73213024003001,5.64891666549181,5.93324284536958,"4991","OR1D2"
"206564_at",5.94064713957742,6.01014666815105,5.84011303563134,"4987","OPRL1"
"1554812_at",4.83862250526594,4.68764354117716,4.4303394188775,"49861","CLDN20"
"229944_at",7.21046329323844,6.43682265773748,6.34985220924645,"4986","OPRK1"
"236381_s_at",5.78751541134931,5.74015153655408,6.08514155447323,"49856","WRAP73"
"216399_s_at",7.79546390091287,7.76453107806764,7.87679341131479,"49855","SCAPER"
"225539_at",8.29158741682563,8.56861252157885,8.19918333167037,"49854","ZBTB21"
"206323_x_at",10.5949175528157,10.7442645370865,10.6786359856493,"4983","OPHN1"
"213738_s_at",12.7954137581082,12.8202067993239,12.2336367266042,"498","ATP5F1A"
"206215_at",8.20436926056082,7.90276339800995,7.7792068037512,"4978","OPCML"
"212213_x_at",10.1060871806241,9.95232786112858,9.76313381977204,"4976","OPA1"
"210004_at",8.01491804786128,9.38860513478777,9.22737609946637,"4973","OLR1"
"218730_s_at",6.86906378622996,5.28183278348324,5.26842633338306,"4969","OGN"
"205301_s_at",7.34359576127224,6.73464440972872,6.4112799310615,"4968","OGG1"
"1554152_a_at",4.5169178473394,4.38935407789773,4.42882218812349,"4967","OGDH"
"205908_s_at",5.16636416454576,5.12114030026086,5.04777380452235,"4958","OMD"
"225617_at",5.86125079077431,6.07595045506499,6.04492919963359,"4957","ODF2"
"214485_at",5.91245782582907,6.19977633661473,5.6561576129438,"4956","ODF1"
"200790_at",9.42176996083582,10.1533163294337,9.5822367336167,"4953","ODC1"
"203446_s_at",7.58486086018224,7.58696230509649,7.6453182524863,"4952","OCRL"
"206498_at",6.94554543161894,7.16470001531916,6.94547166251632,"4948","OCA2"
"201365_at",9.54177846086558,9.65318145324854,9.79396834741912,"4947","OAZ2"
"215952_s_at",12.3602267862393,12.4620805327516,11.9714875597425,"4946","OAZ1"
"235365_at",6.36777889007291,6.83523704030736,7.02826777258035,"494513","PJVK"
"1557545_s_at",5.32056200381134,4.92115872220862,4.73334446175631,"494470","RNF165"
"227820_at",6.95806222884603,6.77568137172153,7.13022757070708,"4943","TBC1D25"
"201599_at",11.7146361103569,11.9225276109619,11.4070933803173,"4942","OAT"
"238788_at",4.80302801677606,5.19600817836931,4.84603153441025,"494150","PHBP19"
"235117_at",5.43241133563247,5.89000626485374,5.35882633926897,"494143","CHAC2"
"218400_at",6.71405790849081,6.94313936017875,7.3147128727236,"4940","OAS3"
"230434_at",6.88553638664327,7.10407620602105,7.01027649647344,"493911","PHOSPHO2"
"204972_at",5.7398122381496,5.42180459560947,6.07494504901239,"4939","OAS2"
"227628_at",4.08015046760668,4.34446023527981,4.14559554941181,"493869","GPX8"
"231292_at",5.32183434863601,5.60139896912255,5.26855734569993,"493861","EID3"
"226689_at",8.66376814051921,8.66648764757685,8.55030280520177,"493856","CISD2"
"1557169_x_at",6.06193062317434,5.69408559881644,5.39978641298151,"493812","HCG11"
"202869_at",6.4054435788766,5.95682003901779,6.52142692168771,"4938","OAS1"
"231992_x_at",7.76321708648098,8.33887846676479,8.29922569028519,"493754","GS1-124K5.11"
"225410_at",9.04590019176449,8.8572355917275,8.86064776432737,"493753","COA5"
"205410_s_at",5.85760035850408,5.58651673886197,5.56683518969584,"493","ATP2B4"
"204622_x_at",7.95716579299384,8.31997366803719,7.07206350441034,"4929","NR4A2"
"203194_s_at",5.3262199997432,5.35211258733174,5.76272158148873,"4928","NUP98"
"202900_s_at",7.04652870819735,6.9237891503931,7.09837866217787,"4927","NUP88"
"214251_s_at",5.25591239095762,5.60396877310582,5.26189396340128,"4926","NUMA1"
"229838_at",7.10574514661828,6.48755848008493,6.8917191998843,"4925","NUCB2"
"200649_at",7.83578405291759,7.52839570189137,7.919746628333,"4924","NUCB1"
"226977_at",10.4099336130646,10.2464082024207,10.6171874368644,"492311","IGIP"
"205168_at",5.70671167683827,5.98343835591113,6.08070841887399,"4921","DDR2"
"207026_s_at",6.69764251956567,6.74047053301362,6.29494424629269,"492","ATP2B3"
"205805_s_at",4.04847093087181,4.76917981694562,4.54057330374962,"4919","ROR1"
"213960_at",9.41149551786701,9.01680271005636,9.17951818345127,"4916","NTRK3"
"236095_at",8.52963590505151,8.17890266027506,7.96369418767109,"4915","NTRK2"
"209731_at",7.50246957801308,7.46634804618069,7.5838958253201,"4913","NTHL1"
"239357_at",9.24954862673436,8.93124072580104,8.4132623606304,"491","ATP2B2"
"227486_at",6.54841402326783,6.48013087390627,6.4260911490996,"4907","NT5E"
"202395_at",12.1512452847614,11.8068112217618,11.6167471981323,"4905","NSF"
"208627_s_at",10.2004824183246,10.5455479875811,10.3837969907738,"4904","YBX1"
"204081_at",12.0308866912677,11.5384546013786,11.3229986899601,"4900","NRGN"
"212930_at",10.5029366529129,10.2512468138943,9.80551717534046,"490","ATP2B1"
"243189_at",4.44721171491128,4.32026800098526,4.29851722516007,"4899","NRF1"
"229422_at",4.18414654903524,5.03708924751008,5.49555685557491,"4898","NRDC"
"216959_x_at",7.43932932528994,7.5781819143295,6.5732251089265,"4897","NRCAM"
"202647_s_at",6.92805159951814,7.94783010497039,7.59100474806597,"4893","NRAS"
"203125_x_at",7.26980470516776,7.2972436677989,7.27186793942327,"4891","SLC11A2"
"207400_at",7.52853955655242,6.96661847809624,6.15543065859302,"4889","NPY5R"
"210730_s_at",4.64487123318283,4.83277802492423,4.9550478665887,"4887","NPY2R"
"205440_s_at",7.3306078945081,7.33204051456537,7.2682724168971,"4886","NPY1R"
"213479_at",9.5698026139203,9.37311315469916,7.75640538993738,"4885","NPTX2"
"204684_at",10.2909991728244,9.91582075972339,10.0774610036377,"4884","NPTX1"
"219054_at",5.87037660054762,5.65721184239992,5.56587370730837,"4883","NPR3"
"214066_x_at",6.09373355841131,6.00203830738624,6.00380918491745,"4882","NPR2"
"212361_s_at",11.8668434677112,11.6567798320207,11.2719638630671,"488","ATP2A2"
"200063_s_at",12.2450121249614,12.3138778804976,12.3126122953179,"4869","NPM1"
"238843_at",4.95199278833035,4.8695636517918,5.06316077364523,"4867","NPHP1"
"238568_s_at",5.2666009862074,5.2746723351803,6.31903267864445,"4864","NPC1"
"209798_at",7.65348823638534,7.78628308131217,7.64395032013378,"4863","NPAT"
"205459_s_at",6.69023985686848,6.39209343862713,6.45098764807092,"4862","NPAS2"
"201695_s_at",7.53479652544343,8.5824537917811,7.78841042710828,"4860","PNP"
"1556294_at",4.29851722516007,4.3072015777812,3.93614180957494,"486","FXYD2"
"235560_at",7.08732234225399,6.80816450018182,6.95892970187739,"4858","NOVA2"
"231614_at",4.29851722516007,4.16768767540604,4.264817093448,"4857","NOVA1"
"214321_at",7.40047346367691,6.48095041148029,5.9554988534906,"4856","CCN3"
"205247_at",7.33184058962978,7.09932486540426,7.5976477562601,"4855","NOTCH4"
"203238_s_at",6.22161813380085,6.46599553607799,6.61287563261704,"4854","NOTCH3"
"210756_s_at",7.580417291429,7.67494360152528,7.74657292477838,"4853","NOTCH2"
"206001_at",9.57316901611544,8.3353561529468,9.52062611155992,"4852","NPY"
"218902_at",6.8514387093398,7.07769892298738,7.80261463238518,"4851","NOTCH1"
"203291_at",8.14003572710725,8.1028900648517,8.30792843450121,"4850","CNOT4"
"229143_at",5.70025968775129,5.22480662361001,5.38117466243483,"4849","CNOT3"
"222182_s_at",8.41151106991829,8.45461775052379,8.48255374768666,"4848","CNOT2"
"210037_s_at",5.4208994070736,5.60186130647107,5.33138519267883,"4843","NOS2"
"231916_at",6.15352632212244,6.25696145002769,6.06536444484898,"4842","NOS1"
"200057_s_at",10.4439659651157,10.3726478160046,10.6303584562133,"4841","NONO"
"214427_at",7.06034902339362,7.14643114519574,7.07372843809914,"4839","NOP2"
"202237_at",7.22393942081601,6.84578294263056,6.14629179244125,"4837","NNMT"
"201158_at",7.90507788374347,7.63065052023313,7.9041259695211,"4836","NMT1"
"203814_s_at",9.42879998447689,9.16496131697976,9.20425825971502,"4835","NQO2"
"212739_s_at",7.89658094623045,8.04888167763953,8.30716253534345,"4833","NME4"
"204862_s_at",8.3443675439724,8.09878315492429,8.53348696863426,"4832","NME3"
"201577_at",11.2725944132288,10.8180300173022,10.80215309556,"4830","NME1"
"226570_at",6.98395684249389,7.0990333665913,6.19178035214687,"483","ATP1B3"
"205204_at",7.32642292099314,7.99070837302005,8.36227353925596,"4828","NMB"
"204239_s_at",9.03902079386337,8.8796344113307,8.19653055846221,"4826","NNAT"
"209706_at",5.03326052733811,5.05115247283294,5.40869440150624,"4824","NKX3-1"
"206915_at",7.10195432359124,7.20856317355644,8.7143325693833,"4821","NKX2-2"
"202379_s_at",7.62397391224453,8.14010589563462,7.79433080197101,"4820","NKTR"
"204311_at",9.71138468766485,9.97248302810361,9.77296123920863,"482","ATP1B2"
"202891_at",9.08441386217708,8.90640061452347,8.73226865469028,"4817","NIT1"
"219594_at",8.8621453619814,7.76341525736851,10.1912793227825,"4815","NINJ2"
"203045_at",7.74423009148692,7.51930744866608,8.11864821395041,"4814","NINJ1"
"202007_at",5.47721846879701,4.46405903727343,5.09045704653151,"4811","NID1"
"228933_at",6.71061530145335,6.64591300929643,6.31443022960796,"4810","NHS"
"201243_s_at",12.939526133976,12.5857519315966,12.2207558458287,"481","ATP1B1"
"201076_at",10.9354249424158,10.7573550481586,10.6839587293052,"4809","SNU13"
"215228_at",4.65191184199101,4.79147266204148,6.01453571624415,"4808","NHLH2"
"205858_at",5.58255683390939,5.35162863431242,5.79427510451529,"4804","NGFR"
"202215_s_at",8.41075622491677,8.39243978211517,8.3253705466305,"4802","NFYC"
"244704_at",5.27229143349786,5.45644444530503,5.94334524560251,"4801","NFYB"
"228433_at",7.24410675090901,7.34823441843761,7.89547925916443,"4800","NFYA"
"1564241_at",4.336375477723,4.13523831008269,4.22642511234383,"480","ATP1A4"
"237622_at",4.26507300771568,4.60199662265324,4.53964973961809,"48","ACO1"
"1553103_at",8.1925622788912,7.86648407837966,7.99728170486517,"4799","NFX1"
"206968_s_at",6.10759039142407,5.67612409954272,5.81573294718854,"4798","NFRKB"
"228388_at",5.31522579487714,5.49749668724292,6.18420493951846,"4793","NFKBIB"
"201502_s_at",9.91615517056774,10.072229089636,9.16174495940946,"4792","NFKBIA"
"207535_s_at",5.60201338556191,5.9562263042039,5.8884858424213,"4791","NFKB2"
"209239_at",6.48917479360774,6.73233168170797,7.0832853831222,"4790","NFKB1"
"228278_at",6.67404219686545,6.74957748904048,7.27853362767411,"4784","NFIX"
"203574_at",8.24450650871124,8.39691057222766,8.08106015283929,"4783","NFIL3"
"226377_at",7.49693850471296,6.896395400785,7.7437917278378,"4782","NFIC"
"213033_s_at",9.09064265985728,9.17441512677747,8.78605618522497,"4781","NFIB"
"201146_at",9.30038423519994,10.016106852484,10.2922565690559,"4780","NFE2L2"
"214432_at",8.35225348245197,7.77109227912042,7.73610136964922,"478","ATP1A3"
"200759_x_at",10.1039576669202,10.0180108435145,10.2350351872607,"4779","NFE2L1"
"236270_at",4.70083608442513,4.56132985943839,4.61763927620492,"4776","NFATC4"
"210556_at",3.75239937715528,3.7446862594045,4.36180770084825,"4775","NFATC3"
"229994_at",4.6929371651691,4.7805652285348,5.03702616349529,"4774","NFIA"
"226991_at",6.23556791013127,6.02215518924948,6.81153746889559,"4773","NFATC2"
"211105_s_at",6.32424966138421,6.3455630541961,7.20304404557611,"4772","NFATC1"
"218915_at",8.36385275531258,8.48335980131628,8.61286803738074,"4771","NF2"
"203296_s_at",12.1456070783176,12.0739193887036,11.7948308129795,"477","ATP1A2"
"204325_s_at",4.70098105886273,4.54136547425683,4.56343533265921,"4763","NF1"
"208497_x_at",5.9097153858481,5.7092177213995,5.78545325384155,"4762","NEUROG1"
"210271_at",7.28779273301499,7.54395619411077,7.14551064484987,"4761","NEUROD2"
"206282_at",7.08784858608169,7.03207230088984,5.78096672494146,"4760","NEUROD1"
"220948_s_at",10.4025180852509,10.1504304879279,9.95515824391798,"476","ATP1A1"
"208926_at",8.19257833544972,8.00192386013606,8.01930188970678,"4758","NEU1"
"225270_at",8.17129018677216,8.35066671642653,9.39854472821139,"4756","NEO1"
"203413_at",11.4716714107889,11.4364462840154,10.9281574571114,"4753","NELL2"
"211089_s_at",5.52683149006862,6.14990462978301,6.26778965482717,"4752","NEK3"
"211080_s_at",4.05123995737781,4.01458627444702,3.91223011794138,"4751","NEK2"
"213331_s_at",7.97366432638976,8.14428098691747,8.02495893017259,"4750","NEK1"
"203454_s_at",9.30981448094648,9.30526455257113,10.2066180044281,"475","ATOX1"
"221801_x_at",9.05650407147045,9.17346020139773,8.68394825572599,"4747","NEFL"
"206089_at",9.43914199503017,9.11139742679978,8.74209221055959,"4745","NELL1"
"33767_at",9.01742294463147,8.93889494575113,8.67659811141982,"4744","NEFH"
"219777_at",6.57397816724082,6.91128816087916,7.00436287285695,"474344","GIMAP6"
"221740_x_at",6.34521159891233,6.5101518547852,7.33546043968472,"474170","LRRC37A2"
"205113_at",12.074496656261,11.8506458470461,11.5204935259765,"4741","NEFM"
"202150_s_at",5.86212482614452,6.42642473013914,5.60558069435932,"4739","NEDD9"
"201840_at",11.0275281445696,10.8176583755393,10.9226009277962,"4738","NEDD8"
"229563_s_at",13.0529536526363,13.1487238558643,13.096585409369,"4736","RPL10A"
"1559038_at",5.18037896968932,5.33044384786538,5.4106329433672,"4735","SEPTIN2"
"213012_at",5.21952331735498,6.05131450425348,5.91766895813402,"4734","NEDD4"
"202810_at",10.7326205685259,10.6139781488737,10.3169851779584,"4733","DRG1"
"226616_s_at",9.06720820367624,8.44622873827674,8.91470633797026,"4731","NDUFV3"
"200940_s_at",9.01703158283642,8.73530338302817,9.01477018835198,"473","RERE"
"202941_at",10.181645410221,9.92703767720375,10.0407696395534,"4729","NDUFV2"
"203606_at",10.6351324792552,10.3666671617517,10.7423982854219,"4726","NDUFS6"
"209303_at",9.38254218274928,9.53919353534716,9.74921498283617,"4724","NDUFS4"
"208714_at",10.8457366470763,10.8041224724205,10.5825194119881,"4723","NDUFV1"
"201740_at",10.9809232943326,10.8150660102544,10.712448910488,"4722","NDUFS3"
"201966_at",10.5474565230184,10.2328988382981,10.2556639803089,"4720","NDUFS2"
"1553387_at",4.72857601203874,5.19751159464513,4.91479154514591,"472","ATM"
"229647_at",9.28710770919144,9.34224979073561,9.18989915890721,"4719","NDUFS1"
"232146_at",6.98571320801244,7.07824827948888,6.6295239439702,"4717","NDUFC1"
"223112_s_at",10.389129386002,10.0693339440168,10.3801701385128,"4716","NDUFB10"
"222992_s_at",11.7861880726821,11.619781050231,11.7667108970752,"4715","NDUFB9"
"201226_at",11.888706703956,11.4559709389084,11.539185561747,"4714","NDUFB8"
"211407_at",4.78186475970634,4.67386957167719,5.15957412484394,"4713","NDUFB7"
"203613_s_at",10.6087391852766,10.5246781838866,10.5645249489185,"4712","NDUFB6"
"203621_at",11.0056158319035,11.1668367751479,10.8370454173609,"4711","NDUFB5"
"218226_s_at",12.0213276656841,11.6574515269707,12.0527807728378,"4710","NDUFB4"
"208758_at",9.19753854363816,9.25114913760512,9.28131790934133,"471","ATIC"
"203371_s_at",10.0857553404381,9.85541915368277,10.2081290209628,"4709","NDUFB3"
"240391_at",5.53921242000834,5.42912343289485,5.05235372004826,"4708","NDUFB2"
"243630_at",5.50492415170403,5.02108646274573,5.14527297379567,"4707","NDUFB1"
"202077_at",11.9579538177518,11.5847810548561,11.5176120467476,"4706","NDUFAB1"
"217860_at",9.90031670904753,9.99413579507629,9.78380651099625,"4705","NDUFA10"
"208969_at",9.40292627033149,9.22609798025626,9.02104359977935,"4704","NDUFA9"
"215368_at",3.61507353766617,3.6780867323509,4.0101670246452,"4703","NEB"
"218160_at",10.8233105297417,10.7068836975913,10.6967181866205,"4702","NDUFA8"
"202785_at",8.89480758299615,8.55463379027892,8.87882339432034,"4701","NDUFA7"
"202000_at",9.32264715696612,9.46228647562293,9.18923124027758,"4700","NDUFA6"
"210337_s_at",7.99892870553609,8.05555968563125,7.84421248756887,"47","ACLY"
"201304_at",10.486438665443,10.8840238337065,10.4365523922613,"4698","NDUFA5"
"217773_s_at",12.2372897461471,12.2262094896975,12.2470216807843,"4697","NDUFA4"
"218563_at",10.2598712914402,9.92541692844072,10.8141631982291,"4696","NDUFA3"
"209224_s_at",9.87636139654206,9.78459770521975,10.2324088627295,"4695","NDUFA2"
"202298_at",11.4520131592028,11.2203174639931,11.8012546349509,"4694","NDUFA1"
"206022_at",8.79326842103511,9.50823464464811,9.32959436424804,"4693","NDP"
"209550_at",10.2230349973693,9.99309101168254,9.76394066484645,"4692","NDN"
"241892_at",4.49431071113465,4.7775864646674,4.98513454329359,"4691","NCL"
"244487_at",5.2603732269864,5.40018551615308,5.69256866798831,"4690","NCK1"
"205147_x_at",6.17056431971463,6.22338947623355,6.17907195644861,"4689","NCF4"
